#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2018,1,1,19,51,999,99.0,99.0,0.41,16.67,4.10,317,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,1,20,21,999,99.0,99.0,0.40,16.67,4.35,332,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,1,20,51,999,99.0,99.0,0.38,16.67,4.99,341,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,1,21,21,999,99.0,99.0,0.38,16.67,5.92,345,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,1,21,51,999,99.0,99.0,0.32,15.38,7.45,353,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,1,22,21,999,99.0,99.0,0.35,15.38,6.54,355,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,1,22,51,999,99.0,99.0,0.34,16.67,5.78,2,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,1,23,21,999,99.0,99.0,0.35,16.67,5.02,2,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,1,23,51,999,99.0,99.0,0.35,16.67,4.18,7,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,0,21,999,99.0,99.0,0.39,15.38,4.97,358,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,0,51,999,99.0,99.0,0.38,15.38,4.57,359,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,1,21,999,99.0,99.0,0.37,15.38,4.88,0,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,1,51,999,99.0,99.0,0.35,15.38,4.77,2,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,2,21,999,99.0,99.0,0.34,16.67,5.24,0,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,2,51,999,99.0,99.0,0.32,15.38,5.09,5,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,3,21,999,99.0,99.0,0.36,15.38,6.74,5,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,3,51,999,99.0,99.0,0.31,16.67,6.07,359,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,4,21,999,99.0,99.0,0.33,15.38,6.80,7,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,4,51,999,99.0,99.0,0.31,15.38,6.97,5,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,5,21,999,99.0,99.0,0.31,16.67,7.65,359,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,5,51,999,99.0,99.0,0.31,15.38,8.24,351,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,6,21,999,99.0,99.0,0.39,15.38,9.69,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,6,51,999,99.0,99.0,0.33,15.38,9.23,348,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,7,21,999,99.0,99.0,0.39,15.38 1,0.51,353,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,7,51,999,99.0,99.0,0.41,15.38,9.87,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,8,21,999,99.0,99.0,0.40,15.38,9.30,9,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,8,51,999,99.0,99.0,0.42,15.38,9.39,353,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,9,21,999,99.0,99.0,0.38,15.38,8.30,355,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,9,51,999,99.0,99.0,0.42,15.38,8.86,6,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,10,21,999,99.0,99.0,0.35,14.29,7.34,359,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,10,51,999,99.0,99.0,0.38,14.29,7.65,3,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,11,21,999,99.0,99.0,0.40,14.29,7.64,356,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,11,51,999,99.0,99.0,0.45,14.29,8.44,358,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,12,21,999,99.0,99.0,0.42,14.29,8.04,358,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,12,51,999,99.0,99.0,0.49,14.29,8.64,0,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,13,21,999,99.0,99.0,0.53,13.33,9.10,359,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,13,51,999,99.0,99.0,0.56,14.29,8.92,353,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,14,21,999,99.0,99.0,0.53,13.33,9.14,356,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,14,51,999,99.0,99.0,0.56,13.33,9.69,359,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,15,21,999,99.0,99.0,0.52,13.33,9.23,349,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,15,51,999,99.0,99.0,0.59,13.33 1,0.31,356,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,16,21,999,99.0,99.0,0.61,13.33 1,0.41,352,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,16,51,999,99.0,99.0,0.51,14.29,9.93,348,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,17,21,999,99.0,99.0,0.57,14.29 1,0.45,349,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,17,51,999,99.0,99.0,0.62,13.33 1,0.84,355,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,18,21,999,99.0,99.0,0.71,13.33 1,0.71,353,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,18,51,999,99.0,99.0,0.68,12.50 1,0.23,351,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,19,21,999,99.0,99.0,0.66,12.50 1,0.42,349,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,2,19,51,999,99.0,99.0,0.71,14.29 1,0.67,346,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,2,20,21,999,99.0,99.0,0.71,13.33 1,0.97,356,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,2,20,51,999,99.0,99.0,0.69,13.33 1,0.46,352,9999.0,999.0,13.9,999.0,99.0,99.00
2018,1,2,21,21,999,99.0,99.0,0.74,11.76 1,0.55,348,9999.0,999.0,13.9,999.0,99.0,99.00
2018,1,2,21,51,999,99.0,99.0,0.63,12.50 1,0.64,345,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,2,22,21,999,99.0,99.0,0.66,13.33 1,0.41,351,9999.0,999.0,13.9,999.0,99.0,99.00
2018,1,2,22,51,999,99.0,99.0,0.62,13.33 1,0.70,353,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,2,23,21,999,99.0,99.0,0.56,12.50,9.98,348,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,2,23,51,999,99.0,99.0,0.59,12.50 1,0.13,348,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,3,0,21,999,99.0,99.0,0.74,12.50 1,1.03,351,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,3,0,51,999,99.0,99.0,0.72,11.76 1,0.69,346,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,1,21,999,99.0,99.0,0.64,11.76 1,0.65,348,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,1,51,999,99.0,99.0,0.75,11.76 1,0.87,348,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,2,21,999,99.0,99.0,0.61,11.76 1,0.68,343,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,2,51,999,99.0,99.0,0.67,11.76 1,0.58,346,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,3,21,999,99.0,99.0,0.61,11.76 1,0.29,345,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,3,51,999,99.0,99.0,0.63,11.11 1,0.22,345,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,4,21,999,99.0,99.0,0.73,11.76 1,0.55,348,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,4,51,999,99.0,99.0,0.72,13.33 1,0.51,353,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,5,21,999,99.0,99.0,0.72,13.33 1,0.50,349,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,5,51,999,99.0,99.0,0.73,13.33 1,0.66,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,6,21,999,99.0,99.0,0.81,12.50 1,0.94,343,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,6,51,999,99.0,99.0,0.88,12.50 1,0.89,346,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,7,21,999,99.0,99.0,0.83,13.33 1,0.79,351,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,7,51,999,99.0,99.0,0.80,12.50 1,0.27,346,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,8,21,999,99.0,99.0,0.87,11.76 1,0.83,349,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,8,51,999,99.0,99.0,0.78,13.33 1,0.95,351,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,9,21,999,99.0,99.0,0.80,11.76 1,0.99,345,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,9,51,999,99.0,99.0,0.69,12.50 1,0.42,349,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,10,21,999,99.0,99.0,0.74,13.33 1,0.63,352,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,10,51,999,99.0,99.0,0.70,11.76 1,0.30,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,11,21,999,99.0,99.0,0.68,12.50 1,0.23,351,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,11,51,999,99.0,99.0,0.80,11.76 1,0.33,352,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,12,21,999,99.0,99.0,0.73,11.76 1,0.12,351,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,12,51,999,99.0,99.0,0.61,11.76,9.96,352,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,13,21,999,99.0,99.0,0.63,12.50 1,0.06,346,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,13,51,999,99.0,99.0,0.65,11.76 1,0.03,353,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,14,21,999,99.0,99.0,0.65,11.76,9.96,348,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,14,51,999,99.0,99.0,0.71,11.76 1,0.43,349,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,15,21,999,99.0,99.0,0.67,11.76 1,0.17,345,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,15,51,999,99.0,99.0,0.81,11.11 1,0.45,345,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,16,21,999,99.0,99.0,0.67,11.76,9.46,343,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,16,51,999,99.0,99.0,0.72,11.76 1,0.04,346,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,17,21,999,99.0,99.0,0.65,11.76,9.69,346,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,17,51,999,99.0,99.0,0.68,11.11 1,0.22,345,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,18,21,999,99.0,99.0,0.75,11.76 1,0.36,345,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,18,51,999,99.0,99.0,0.77,11.76,9.60,342,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,19,21,999,99.0,99.0,0.73,11.76,7.99,345,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,3,19,51,999,99.0,99.0,0.83,11.76,9.31,342,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,3,20,21,999,99.0,99.0,0.80,11.76,9.32,343,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,3,20,51,999,99.0,99.0,0.73,11.76,9.70,345,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,21,21,999,99.0,99.0,0.80,11.76 1,0.48,345,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,21,51,999,99.0,99.0,0.75,12.50 1,0.59,351,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,22,21,999,99.0,99.0,0.67,11.76 1,0.50,348,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,22,51,999,99.0,99.0,0.64,12.50,9.52,345,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,23,21,999,99.0,99.0,0.68,10.53,7.80,341,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,3,23,51,999,99.0,99.0,0.61,13.33,7.38,342,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,0,21,999,99.0,99.0,0.59,11.76,7.91,346,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,0,51,999,99.0,99.0,0.56,13.33,7.78,353,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,1,21,999,99.0,99.0,0.62,13.33,8.81,355,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,1,51,999,99.0,99.0,0.57,12.50,9.04,358,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,2,21,999,99.0,99.0,0.60,12.50,9.61,352,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,2,51,999,99.0,99.0,0.57,13.33,9.67,353,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,3,21,999,99.0,99.0,0.57,12.50 1,0.28,353,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,3,51,999,99.0,99.0,0.66,13.33 1,0.41,355,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,4,21,999,99.0,99.0,0.60,13.33 1,0.50,358,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,4,51,999,99.0,99.0,0.69,11.76 1,1.02,352,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,5,21,999,99.0,99.0,0.63,13.33 1,0.75,358,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,5,51,999,99.0,99.0,0.70,11.76 1,1.31,352,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,6,21,999,99.0,99.0,0.65,12.50 1,1.14,349,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,6,51,999,99.0,99.0,0.76,12.50 1,1.51,351,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,7,21,999,99.0,99.0,0.77,13.33 1,1.25,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,7,51,999,99.0,99.0,0.82,14.29 1,0.75,356,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,8,21,999,99.0,99.0,0.90,13.33 1,0.79,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,8,51,999,99.0,99.0,1.04,14.29 1,0.92,349,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,9,21,999,99.0,99.0,1.04,16.67 1,1.05,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,9,51,999,99.0,99.0,0.99,13.33 1,1.46,355,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,4,10,21,999,99.0,99.0,0.93,16.67 1,1.36,353,9999.0,999.0,13.5,999.0,99.0,99.00
2018,1,4,10,51,999,99.0,99.0,0.91,12.50 1,0.72,351,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,4,11,21,999,99.0,99.0,0.92,13.33 1,0.96,358,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,4,11,51,999,99.0,99.0,0.97,13.33 1,0.98,355,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,4,12,21,999,99.0,99.0,0.86,16.67 1,0.90,358,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,4,12,51,999,99.0,99.0,0.77,16.67 1,0.60,9,9999.0,999.0,13.6,999.0,99.0,99.00
2018,1,4,13,21,999,99.0,99.0,0.77,13.33 1,0.46,353,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,13,51,999,99.0,99.0,0.74,15.38 1,0.54,12,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,14,21,999,99.0,99.0,0.89,12.50 1,1.12,349,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,14,51,999,99.0,99.0,0.70,13.33 1,0.09,356,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,15,21,999,99.0,99.0,0.80,11.76 1,0.44,346,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,15,51,999,99.0,99.0,0.85,16.67 1,1.30,358,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,16,21,999,99.0,99.0,0.80,15.38 1,0.97,2,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,16,51,999,99.0,99.0,0.79,16.67 1,0.72,355,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,17,21,999,99.0,99.0,0.87,15.38 1,1.18,352,9999.0,999.0,13.7,999.0,99.0,99.00
2018,1,4,17,51,999,99.0,99.0,0.83,12.50 1,0.97,343,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,18,21,999,99.0,99.0,0.87,15.38 1,1.01,356,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,18,51,999,99.0,99.0,0.78,12.50 1,0.84,346,9999.0,999.0,13.8,999.0,99.0,99.00
2018,1,4,19,21,999,99.0,99.0,0.96,14.29 1,1.96,353,9999.0,999.0,13.9,999.0,99.0,99.00
2018,1,4,19,51,999,99.0,99.0,0.87,15.38 1,1.01,351,9999.0,999.0,13.9,999.0,99.0,99.00
2018,1,4,20,21,999,99.0,99.0,1.06,15.38 1,1.90,351,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,4,20,51,999,99.0,99.0,0.92,14.29 1,1.28,352,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,4,21,21,999,99.0,99.0,0.99,14.29 1,1.70,358,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,4,21,51,999,99.0,99.0,1.01,13.33 1,1.41,349,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,4,22,21,999,99.0,99.0,0.95,13.33 1,1.38,348,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,4,22,51,999,99.0,99.0,1.01,14.29 1,1.64,356,9999.0,999.0,14.1,999.0,99.0,99.00
2018,1,4,23,21,999,99.0,99.0,0.98,14.29 1,1.38,351,9999.0,999.0,14.1,999.0,99.0,99.00
2018,1,4,23,51,999,99.0,99.0,0.99,15.38 1,1.46,359,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,5,0,21,999,99.0,99.0,0.99,13.33 1,1.52,351,9999.0,999.0,14.1,999.0,99.0,99.00
2018,1,5,0,51,999,99.0,99.0,0.97,12.50 1,1.65,352,9999.0,999.0,14.1,999.0,99.0,99.00
2018,1,5,1,21,999,99.0,99.0,0.89,11.76 1,0.98,346,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,5,1,51,999,99.0,99.0,0.78,13.33 1,1.17,355,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,5,2,21,999,99.0,99.0,0.82,13.33 1,1.13,352,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,5,2,51,999,99.0,99.0,0.82,13.33 1,1.63,356,9999.0,999.0,14.3,999.0,99.0,99.00
2018,1,5,3,21,999,99.0,99.0,0.89,13.33 1,1.51,355,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,5,3,51,999,99.0,99.0,0.85,12.50 1,1.35,352,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,5,4,21,999,99.0,99.0,1.06,13.33 1,1.70,353,9999.0,999.0,14.2,999.0,99.0,99.00
2018,1,5,4,51,999,99.0,99.0,0.91,12.50 1,1.33,352,9999.0,999.0,14.1,999.0,99.0,99.00
2018,1,5,5,21,999,99.0,99.0,0.94,13.33 1,1.34,351,9999.0,999.0,14.1,999.0,99.0,99.00
2018,1,5,5,51,999,99.0,99.0,1.07,13.33 1,1.62,353,9999.0,999.0,14.1,999.0,99.0,99.00
2018,1,5,6,21,999,99.0,99.0,0.99,11.76 1,1.28,346,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,6,51,999,99.0,99.0,1.03,13.33 1,1.50,352,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,7,21,999,99.0,99.0,1.06,12.50 1,1.80,345,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,7,51,999,99.0,99.0,1.08,14.29 1,1.86,348,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,8,21,999,99.0,99.0,1.15,13.33 1,2.02,348,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,8,51,999,99.0,99.0,0.99,13.33 1,1.82,346,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,9,21,999,99.0,99.0,1.08,13.33 1,2.03,349,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,9,51,999,99.0,99.0,0.97,14.29 1,1.78,349,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,10,21,999,99.0,99.0,1.00,12.50 1,1.56,346,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,10,51,999,99.0,99.0,0.86,13.33 1,0.88,356,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,11,21,999,99.0,99.0,0.89,13.33 1,1.09,352,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,11,51,999,99.0,99.0,0.82,13.33 1,0.92,355,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,12,21,999,99.0,99.0,0.70,11.76 1,0.18,348,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,12,51,999,99.0,99.0,0.75,12.50 1,0.20,348,9999.0,999.0,13.9,999.0,99.0,99.00
2018,1,5,13,21,999,99.0,99.0,0.67,11.76 1,0.14,352,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,13,51,999,99.0,99.0,0.76,12.50 1,0.60,348,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,14,21,999,99.0,99.0,0.75,12.50 1,0.56,348,9999.0,999.0,13.9,999.0,99.0,99.00
2018,1,5,14,51,999,99.0,99.0,0.61,10.53,9.83,345,9999.0,999.0,14.0,999.0,99.0,99.00
2018,1,5,15,21,999,99.0,99.0,0.60,13.33 1,0.03,359,9999.0,999.0,14.0,999.0,99.0,99.00
