#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,deg ,   hPa , degC  ,degC , degC , nmi ,   ft
2023,4,1,0,26,999,99.0,99.0,0.55,10.53,5.98,351,9999.0,999.0,13.2,999.0,99.0,99.00
2023,4,1,0,56,999,99.0,99.0,0.57,9.88,5.80,339,9999.0,999.0,13.1,999.0,99.0,99.00
2023,4,1,1,26,999,99.0,99.0,0.54,9.09,5.33,338,9999.0,999.0,13.2,999.0,99.0,99.00
2023,4,1,1,56,999,99.0,99.0,0.53,15.38,5.36,353,9999.0,999.0,13.2,999.0,99.0,99.00
2023,4,1,2,26,999,99.0,99.0,0.51,9.09,5.38,339,9999.0,999.0,13.2,999.0,99.0,99.00
2023,4,1,2,56,999,99.0,99.0,0.54,10.53,5.45,346,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,3,26,999,99.0,99.0,0.54,9.09,5.63,342,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,3,56,999,99.0,99.0,0.51,9.88,5.59,345,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,4,26,999,99.0,99.0,0.53,9.09,5.60,339,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,4,56,999,99.0,99.0,0.57,9.09,5.64,338,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,5,26,999,99.0,99.0,0.60,9.09,5.70,339,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,5,56,999,99.0,99.0,0.58,8.33,5.49,338,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,6,26,999,99.0,99.0,0.60,8.33,5.42,335,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,6,56,999,99.0,99.0,0.57,9.88,5.05,352,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,7,26,999,99.0,99.0,0.56,7.69,4.63,334,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,7,56,999,99.0,99.0,0.53,9.09,4.57,339,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,8,26,999,99.0,99.0,0.52,9.09,4.52,338,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,8,56,999,99.0,99.0,0.49,15.38,4.85,349,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,9,26,999,99.0,99.0,0.42,8.33,4.52,338,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,9,56,999,99.0,99.0,0.44,12.50,5.08,351,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,10,26,999,99.0,99.0,0.42,12.50,5.24,352,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,10,56,999,99.0,99.0,0.40,12.50,5.21,355,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,11,26,999,99.0,99.0,0.38,15.38,5.43,0,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,11,56,999,99.0,99.0,0.39,11.76,5.89,358,9999.0,999.0,12.8,999.0,99.0,99.00
2023,4,1,12,26,999,99.0,99.0,0.39,12.50,5.78,355,9999.0,999.0,12.8,999.0,99.0,99.00
2023,4,1,12,56,999,99.0,99.0,0.38,11.76,6.13,0,9999.0,999.0,12.8,999.0,99.0,99.00
2023,4,1,13,26,999,99.0,99.0,0.37,11.76,6.29,351,9999.0,999.0,12.8,999.0,99.0,99.00
2023,4,1,13,56,999,99.0,99.0,0.40,11.11,6.45,349,9999.0,999.0,12.8,999.0,99.0,99.00
2023,4,1,14,26,999,99.0,99.0,0.40,11.11,6.77,351,9999.0,999.0,12.7,999.0,99.0,99.00
2023,4,1,14,56,999,99.0,99.0,0.42,11.76,7.04,352,9999.0,999.0,12.7,999.0,99.0,99.00
2023,4,1,15,26,999,99.0,99.0,0.38,12.50,6.48,348,9999.0,999.0,12.7,999.0,99.0,99.00
2023,4,1,15,56,999,99.0,99.0,0.42,11.76,6.16,353,9999.0,999.0,12.7,999.0,99.0,99.00
2023,4,1,16,26,999,99.0,99.0,0.40,11.11,6.07,349,9999.0,999.0,12.8,999.0,99.0,99.00
2023,4,1,16,56,999,99.0,99.0,0.43,11.76,6.99,355,9999.0,999.0,12.9,999.0,99.0,99.00
2023,4,1,17,26,999,99.0,99.0,0.39,12.50,6.61,356,9999.0,999.0,13.0,999.0,99.0,99.00
2023,4,1,17,56,999,99.0,99.0,0.36,14.29,6.44,345,9999.0,999.0,13.1,999.0,99.0,99.00
2023,4,1,18,26,999,99.0,99.0,0.37,13.33,6.51,359,9999.0,999.0,13.4,999.0,99.0,99.00
2023,4,1,18,56,999,99.0,99.0,0.36,13.33,6.64,5,9999.0,999.0,13.6,999.0,99.0,99.00
2023,4,1,19,26,999,99.0,99.0,0.37,14.29,6.89,353,9999.0,999.0,13.6,999.0,99.0,99.00
2023,4,1,19,56,999,99.0,99.0,0.40,14.29,5.74,352,9999.0,999.0,13.8,999.0,99.0,99.00
