#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2015,1,3,13,21,999,99.0,99.0,0.52,11.76,6.40,353,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,13,51,999,99.0,99.0,0.49,11.76,6.72,349,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,14,21,999,99.0,99.0,0.50,11.76,6.45,356,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,14,51,999,99.0,99.0,0.50,11.76,6.72,346,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,15,21,999,99.0,99.0,0.52,12.50,5.29,352,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,15,51,999,99.0,99.0,0.53,12.50,4.29,353,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,16,21,999,99.0,99.0,0.48,11.76,4.98,346,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,16,51,999,99.0,99.0,0.52,11.76,5.26,346,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,17,21,999,99.0,99.0,0.49,11.76,4.83,348,9999.0,999.0,13.2,999.0,99.0,99.00
2015,1,3,17,51,999,99.0,99.0,0.51,11.76,5.08,334,9999.0,999.0,13.4,999.0,99.0,99.00
2015,1,3,18,21,999,99.0,99.0,0.44,11.76,5.75,351,9999.0,999.0,13.7,999.0,99.0,99.00
2015,1,3,18,51,999,99.0,99.0,0.46,11.11,6.49,345,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,3,19,21,999,99.0,99.0,0.41,11.76,6.94,348,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,3,19,51,999,99.0,99.0,0.45,12.50,7.94,353,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,3,20,21,999,99.0,99.0,0.41,11.76,8.01,346,9999.0,999.0,13.9,999.0,99.0,99.00
2015,1,3,20,51,999,99.0,99.0,0.44,11.11,7.24,346,9999.0,999.0,14.0,999.0,99.0,99.00
2015,1,3,21,21,999,99.0,99.0,0.42,11.76,7.53,349,9999.0,999.0,13.9,999.0,99.0,99.00
2015,1,3,21,51,999,99.0,99.0,0.40,11.76,7.61,348,9999.0,999.0,13.9,999.0,99.0,99.00
2015,1,3,22,21,999,99.0,99.0,0.38,11.76,8.06,352,9999.0,999.0,13.9,999.0,99.0,99.00
2015,1,3,22,51,999,99.0,99.0,0.37,11.11,8.37,343,9999.0,999.0,13.9,999.0,99.0,99.00
2015,1,3,23,21,999,99.0,99.0,0.37,11.76,7.95,348,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,3,23,51,999,99.0,99.0,0.40,11.76,8.26,351,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,0,21,999,99.0,99.0,0.40,11.76,8.79,348,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,0,51,999,99.0,99.0,0.36,11.76,8.01,348,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,1,21,999,99.0,99.0,0.38,11.76,8.34,346,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,1,51,999,99.0,99.0,0.34,11.76,7.12,349,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,2,21,999,99.0,99.0,0.37,11.76,6.93,348,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,2,51,999,99.0,99.0,0.40,11.76,7.35,352,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,3,21,999,99.0,99.0,0.42,11.76,7.11,352,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,3,51,999,99.0,99.0,0.41,11.11,6.67,343,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,4,21,999,99.0,99.0,0.45,11.11,6.87,346,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,4,51,999,99.0,99.0,0.37,11.76,6.28,339,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,5,21,999,99.0,99.0,0.42,11.76,6.84,351,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,5,51,999,99.0,99.0,0.43,11.76,7.40,346,9999.0,999.0,13.8,999.0,99.0,99.00
2015,1,4,6,21,999,99.0,99.0,0.36,11.76,7.04,351,9999.0,999.0,13.9,999.0,99.0,99.00
2015,1,4,6,51,999,99.0,99.0,0.39,11.76,8.08,346,9999.0,999.0,13.9,999.0,99.0,99.00
2015,1,4,7,21,999,99.0,99.0,0.38,12.50,8.02,353,9999.0,999.0,14.1,999.0,99.0,99.00
