#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2019,1,1,14,30,999,99.0,99.0,0.87,12.50,6.52,353,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,15,0,999,99.0,99.0,0.87,10.53,6.79,343,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,15,30,999,99.0,99.0,0.86,12.50,6.69,351,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,16,0,999,99.0,99.0,0.87,11.76,7.20,348,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,1,16,30,999,99.0,99.0,0.80,11.76,7.33,343,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,1,17,0,999,99.0,99.0,0.77,11.76,6.81,348,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,1,17,30,999,99.0,99.0,0.83,11.76,6.90,352,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,1,18,0,999,99.0,99.0,0.83,11.11,6.96,341,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,1,18,30,999,99.0,99.0,0.80,10.53,6.57,339,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,1,19,0,999,99.0,99.0,0.80,10.53,6.70,342,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,1,19,30,999,99.0,99.0,0.85,11.11,7.05,345,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,20,0,999,99.0,99.0,0.84,9.88,7.32,339,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,20,30,999,99.0,99.0,0.79,9.88,6.91,338,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,21,0,999,99.0,99.0,0.83,10.53,6.89,338,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,21,30,999,99.0,99.0,0.74,10.53,6.85,339,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,22,0,999,99.0,99.0,0.76,9.88,7.07,338,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,22,30,999,99.0,99.0,0.71,10.53,7.24,343,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,23,0,999,99.0,99.0,0.75,11.76,8.03,349,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,1,23,30,999,99.0,99.0,0.76,10.53,7.97,342,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,0,0,999,99.0,99.0,0.74,10.53,8.31,343,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,0,30,999,99.0,99.0,0.79,11.11,8.23,346,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,1,0,999,99.0,99.0,0.73,11.11,7.90,349,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,1,30,999,99.0,99.0,0.75,11.11,8.26,348,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,2,0,999,99.0,99.0,0.77,12.50,8.77,348,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,2,30,999,99.0,99.0,0.61,9.88,8.39,341,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,3,0,999,99.0,99.0,0.64,11.76,8.69,349,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,3,30,999,99.0,99.0,0.66,11.11,8.57,345,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,4,0,999,99.0,99.0,0.64,11.11,8.93,345,9999.0,999.0,13.3,999.0,99.0,99.00
2019,1,2,4,30,999,99.0,99.0,0.68,11.76,8.85,352,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,2,5,0,999,99.0,99.0,0.62,13.33,8.44,353,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,2,5,30,999,99.0,99.0,0.61,10.53,8.54,342,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,2,6,0,999,99.0,99.0,0.64,11.11,8.91,346,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,2,6,30,999,99.0,99.0,0.69,11.76,9.34,351,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,2,7,0,999,99.0,99.0,0.66,10.53,9.02,346,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,2,7,30,999,99.0,99.0,0.67,10.53,8.96,342,9999.0,999.0,13.2,999.0,99.0,99.00
2019,1,2,8,0,999,99.0,99.0,0.63,11.11,9.52,342,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,8,30,999,99.0,99.0,0.62,11.11,9.08,346,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,9,0,999,99.0,99.0,0.63,11.11,9.26,345,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,9,30,999,99.0,99.0,0.59,11.11,8.61,345,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,10,0,999,99.0,99.0,0.64,10.53,9.26,342,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,10,30,999,99.0,99.0,0.70,11.11,9.10,343,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,11,0,999,99.0,99.0,0.59,11.76,8.72,348,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,11,30,999,99.0,99.0,0.63,12.50,9.51,346,9999.0,999.0,13.0,999.0,99.0,99.00
2019,1,2,12,0,999,99.0,99.0,0.62,11.11,9.13,342,9999.0,999.0,13.0,999.0,99.0,99.00
2019,1,2,21,0,999,99.0,99.0,0.57,15.38,8.06,359,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,21,30,999,99.0,99.0,0.57,14.29,8.86,359,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,22,0,999,99.0,99.0,0.60,15.38,9.43,5,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,22,30,999,99.0,99.0,0.55,11.76,8.80,348,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,23,0,999,99.0,99.0,0.55,13.33,9.66,358,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,2,23,30,999,99.0,99.0,0.55,14.29,9.50,3,9999.0,999.0,13.1,999.0,99.0,99.00
2019,1,3,0,0,999,99.0,99.0,0.55,11.11,9.45,348,9999.0,999.0,13.0,999.0,99.0,99.00
2019,1,3,0,30,999,99.0,99.0,0.55,11.11,8.24,346,9999.0,999.0,13.0,999.0,99.0,99.00
2019,1,3,1,0,999,99.0,99.0,0.57,14.29,8.39,359,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,1,30,999,99.0,99.0,0.55,14.29,7.87,2,9999.0,999.0,13.0,999.0,99.0,99.00
2019,1,3,2,0,999,99.0,99.0,0.61,14.29,8.80,359,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,2,30,999,99.0,99.0,0.68,15.38,9.05,5,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,3,0,999,99.0,99.0,0.61,14.29,8.02,356,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,3,30,999,99.0,99.0,0.59,15.38,7.53,6,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,4,0,999,99.0,99.0,0.70,13.33,7.99,358,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,4,30,999,99.0,99.0,0.67,14.29,7.94,0,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,5,0,999,99.0,99.0,0.65,15.38,7.58,12,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,5,30,999,99.0,99.0,0.69,13.33,8.63,352,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,6,0,999,99.0,99.0,0.64,15.38,8.58,5,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,6,30,999,99.0,99.0,0.55,13.33,8.01,356,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,7,0,999,99.0,99.0,0.67,14.29,9.51,356,9999.0,999.0,12.7,999.0,99.0,99.00
2019,1,3,7,30,999,99.0,99.0,0.68,13.33,9.58,352,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,8,0,999,99.0,99.0,0.61,12.50,9.13,349,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,8,30,999,99.0,99.0,0.67,14.29,9.86,355,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,9,0,999,99.0,99.0,0.62,13.33,9.68,351,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,9,30,999,99.0,99.0,0.62,14.29,9.95,356,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,10,0,999,99.0,99.0,0.65,14.29 1,0.45,356,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,10,30,999,99.0,99.0,0.63,12.50 1,0.14,349,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,11,0,999,99.0,99.0,0.59,13.33 1,0.01,355,9999.0,999.0,12.7,999.0,99.0,99.00
2019,1,3,11,30,999,99.0,99.0,0.68,13.33 1,0.30,353,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,12,0,999,99.0,99.0,0.60,12.50,9.37,349,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,12,30,999,99.0,99.0,0.73,14.29 1,0.30,0,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,13,30,999,99.0,99.0,0.79,14.29,9.87,2,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,14,0,999,99.0,99.0,0.70,14.29,9.42,359,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,14,30,999,99.0,99.0,0.72,13.33,9.74,352,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,15,0,999,99.0,99.0,0.88,13.33 1,0.55,355,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,15,30,999,99.0,99.0,0.82,14.29 1,0.84,359,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,16,0,999,99.0,99.0,0.87,13.33 1,0.90,352,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,16,30,999,99.0,99.0,0.74,14.29 1,0.75,353,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,17,0,999,99.0,99.0,0.88,12.50 1,0.66,349,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,17,30,999,99.0,99.0,0.80,13.33,9.73,356,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,18,0,999,99.0,99.0,1.02,13.33 1,1.04,355,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,18,30,999,99.0,99.0,0.87,13.33 1,0.38,352,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,3,19,0,999,99.0,99.0,0.86,12.50 1,0.34,351,9999.0,999.0,12.7,999.0,99.0,99.00
2019,1,3,19,30,999,99.0,99.0,0.83,12.50 1,0.67,349,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,20,0,999,99.0,99.0,0.80,13.33 1,0.55,349,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,20,30,999,99.0,99.0,0.79,13.33 1,0.40,356,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,21,0,999,99.0,99.0,0.84,12.50 1,0.47,352,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,3,21,30,999,99.0,99.0,0.78,13.33 1,0.83,356,9999.0,999.0,13.0,999.0,99.0,99.00
2019,1,3,22,0,999,99.0,99.0,0.74,14.29 1,0.58,359,9999.0,999.0,13.0,999.0,99.0,99.00
2019,1,3,22,30,999,99.0,99.0,0.70,14.29 1,0.31,359,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,23,0,999,99.0,99.0,0.78,13.33 1,0.95,352,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,3,23,30,999,99.0,99.0,0.77,13.33 1,0.58,353,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,4,0,0,999,99.0,99.0,0.74,12.50 1,0.42,352,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,4,0,30,999,99.0,99.0,0.73,12.50 1,0.58,353,9999.0,999.0,12.9,999.0,99.0,99.00
2019,1,4,1,0,999,99.0,99.0,0.74,12.50 1,0.32,348,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,4,1,30,999,99.0,99.0,0.69,11.76 1,0.43,349,9999.0,999.0,12.8,999.0,99.0,99.00
2019,1,4,2,0,999,99.0,99.0,0.83,12.50 1,1.00,351,9999.0,999.0,12.7,999.0,99.0,99.00
2019,1,4,2,30,999,99.0,99.0,0.77,13.33 1,0.60,351,9999.0,999.0,12.7,999.0,99.0,99.00
2019,1,4,3,0,999,99.0,99.0,0.76,13.33 1,0.69,352,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,4,3,30,999,99.0,99.0,0.78,13.33 1,1.04,352,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,4,4,0,999,99.0,99.0,0.81,11.76 1,0.84,349,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,4,4,30,999,99.0,99.0,0.88,12.50 1,0.86,346,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,4,5,0,999,99.0,99.0,0.83,13.33 1,0.62,352,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,4,5,30,999,99.0,99.0,0.93,13.33 1,0.97,356,9999.0,999.0,12.6,999.0,99.0,99.00
2019,1,4,6,0,999,99.0,99.0,0.90,13.33 1,0.97,352,9999.0,999.0,12.5,999.0,99.0,99.00
2019,1,4,6,30,999,99.0,99.0,0.92,13.33 1,1.21,351,9999.0,999.0,12.5,999.0,99.0,99.00
2019,1,4,7,0,999,99.0,99.0,0.88,13.33 1,1.44,358,9999.0,999.0,12.5,999.0,99.0,99.00
2019,1,4,7,30,999,99.0,99.0,0.90,13.33 1,1.48,353,9999.0,999.0,12.4,999.0,99.0,99.00
2019,1,4,8,0,999,99.0,99.0,0.91,12.50 1,1.30,349,9999.0,999.0,12.3,999.0,99.0,99.00
2019,1,4,8,30,999,99.0,99.0,0.88,13.33 1,1.33,355,9999.0,999.0,12.3,999.0,99.0,99.00
2019,1,4,9,0,999,99.0,99.0,0.98,13.33 1,1.62,355,9999.0,999.0,12.2,999.0,99.0,99.00
2019,1,4,9,30,999,99.0,99.0,0.77,12.50 1,0.88,356,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,4,10,0,999,99.0,99.0,0.73,13.33 1,0.65,356,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,4,10,30,999,99.0,99.0,0.68,13.33 1,0.43,0,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,4,11,0,999,99.0,99.0,0.68,13.33 1,0.19,358,9999.0,999.0,11.8,999.0,99.0,99.00
2019,1,4,11,30,999,99.0,99.0,0.66,12.50 1,0.18,353,9999.0,999.0,11.8,999.0,99.0,99.00
2019,1,4,12,0,999,99.0,99.0,0.64,11.76,9.81,352,9999.0,999.0,11.7,999.0,99.0,99.00
2019,1,4,12,30,999,99.0,99.0,0.68,12.50 1,0.26,355,9999.0,999.0,11.6,999.0,99.0,99.00
2019,1,4,13,0,999,99.0,99.0,0.77,12.50 1,0.53,353,9999.0,999.0,11.5,999.0,99.0,99.00
2019,1,4,13,30,999,99.0,99.0,0.72,13.33 1,0.40,0,9999.0,999.0,11.5,999.0,99.0,99.00
2019,1,4,14,0,999,99.0,99.0,0.79,13.33 1,0.56,353,9999.0,999.0,11.5,999.0,99.0,99.00
2019,1,4,14,30,999,99.0,99.0,0.82,13.33 1,0.80,358,9999.0,999.0,11.5,999.0,99.0,99.00
2019,1,4,15,30,999,99.0,99.0,0.87,11.76 1,0.52,351,9999.0,999.0,11.6,999.0,99.0,99.00
2019,1,4,16,0,999,99.0,99.0,0.85,11.76 1,0.69,348,9999.0,999.0,11.6,999.0,99.0,99.00
2019,1,4,16,30,999,99.0,99.0,0.93,14.29 1,1.35,356,9999.0,999.0,11.7,999.0,99.0,99.00
2019,1,4,17,0,999,99.0,99.0,0.85,11.76 1,0.75,345,9999.0,999.0,11.8,999.0,99.0,99.00
2019,1,4,17,30,999,99.0,99.0,1.00,11.76 1,0.84,345,9999.0,999.0,11.8,999.0,99.0,99.00
2019,1,4,18,0,999,99.0,99.0,0.84,11.76 1,0.21,346,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,4,18,30,999,99.0,99.0,0.96,14.29 1,1.03,0,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,4,19,0,999,99.0,99.0,0.98,11.76 1,0.67,343,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,4,19,30,999,99.0,99.0,0.95,13.33 1,0.34,352,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,4,20,0,999,99.0,99.0,1.04,13.33 1,0.84,349,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,4,20,30,999,99.0,99.0,0.95,14.29 1,0.64,0,9999.0,999.0,12.2,999.0,99.0,99.00
2019,1,4,21,0,999,99.0,99.0,0.89,11.76 1,0.23,351,9999.0,999.0,12.2,999.0,99.0,99.00
2019,1,4,21,30,999,99.0,99.0,0.92,12.50 1,0.70,352,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,4,22,0,999,99.0,99.0,0.93,14.29 1,0.59,0,9999.0,999.0,12.2,999.0,99.0,99.00
2019,1,4,22,30,999,99.0,99.0,0.96,11.76 1,0.86,349,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,4,23,0,999,99.0,99.0,1.05,13.33 1,1.12,355,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,4,23,30,999,99.0,99.0,1.00,13.33 1,1.08,359,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,0,0,999,99.0,99.0,0.92,13.33 1,1.05,358,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,0,30,999,99.0,99.0,0.93,12.50 1,1.02,358,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,1,0,999,99.0,99.0,1.03,11.76 1,1.24,348,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,1,30,999,99.0,99.0,0.98,11.76 1,0.95,352,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,2,0,999,99.0,99.0,0.96,10.53 1,0.97,345,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,2,30,999,99.0,99.0,0.94,11.11 1,0.90,345,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,3,0,999,99.0,99.0,1.08,12.50 1,1.24,351,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,3,30,999,99.0,99.0,1.10,11.76 1,1.25,348,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,4,0,999,99.0,99.0,1.10,13.33 1,1.39,352,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,4,30,999,99.0,99.0,1.22,14.29 1,1.77,355,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,5,0,999,99.0,99.0,1.20,16.67 1,1.74,359,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,5,30,999,99.0,99.0,1.28,16.67 1,1.73,0,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,6,0,999,99.0,99.0,1.39,16.67 1,1.80,3,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,6,30,999,99.0,99.0,1.49,16.67 1,2.01,6,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,7,0,999,99.0,99.0,1.50,16.67 1,2.41,355,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,7,30,999,99.0,99.0,1.31,16.67 1,1.97,352,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,8,0,999,99.0,99.0,1.34,14.29 1,1.74,0,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,8,30,999,99.0,99.0,1.20,13.33 1,1.48,352,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,9,0,999,99.0,99.0,1.21,14.29 1,1.38,356,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,9,30,999,99.0,99.0,1.13,13.33 1,0.98,356,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,10,0,999,99.0,99.0,1.17,14.29 1,1.58,0,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,10,30,999,99.0,99.0,1.33,12.50 1,1.83,349,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,11,0,999,99.0,99.0,1.11,12.50 1,1.06,351,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,11,30,999,99.0,99.0,1.15,12.50 1,0.99,349,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,12,0,999,99.0,99.0,1.21,15.38 1,1.55,358,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,12,30,999,99.0,99.0,1.20,13.33 1,1.47,351,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,13,0,999,99.0,99.0,1.07,11.11 1,1.00,338,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,13,30,999,99.0,99.0,1.05,14.29 1,1.22,356,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,14,0,999,99.0,99.0,1.04,14.29 1,1.38,355,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,14,30,999,99.0,99.0,1.09,14.29 1,1.19,358,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,15,0,999,99.0,99.0,1.02,14.29 1,1.34,349,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,15,30,999,99.0,99.0,0.95,13.33 1,0.71,353,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,16,0,999,99.0,99.0,0.99,14.29 1,1.17,348,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,16,30,999,99.0,99.0,0.93,14.29 1,1.35,352,9999.0,999.0,11.9,999.0,99.0,99.00
2019,1,5,17,0,999,99.0,99.0,0.97,14.29 1,1.50,349,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,17,30,999,99.0,99.0,0.94,15.38 1,1.23,346,9999.0,999.0,12.0,999.0,99.0,99.00
2019,1,5,18,0,999,99.0,99.0,0.88,14.29 1,0.89,353,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,18,30,999,99.0,99.0,0.94,14.29 1,1.33,343,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,19,0,999,99.0,99.0,0.90,13.33 1,1.04,342,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,19,30,999,99.0,99.0,0.93,12.50 1,0.49,342,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,20,0,999,99.0,99.0,0.89,13.33 1,0.70,343,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,20,30,999,99.0,99.0,0.93,14.29 1,1.47,352,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,21,0,999,99.0,99.0,0.83,13.33 1,1.44,346,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,21,30,999,99.0,99.0,0.86,13.33 1,1.31,349,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,22,0,999,99.0,99.0,0.86,12.50 1,1.10,343,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,22,30,999,99.0,99.0,0.86,13.33 1,1.12,348,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,23,0,999,99.0,99.0,0.88,12.50 1,0.97,348,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,5,23,30,999,99.0,99.0,0.93,12.50 1,1.01,346,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,6,0,0,999,99.0,99.0,0.90,13.33 1,1.41,345,9999.0,999.0,12.1,999.0,99.0,99.00
2019,1,6,0,30,999,99.0,99.0,1.00,13.33 1,1.14,348,9999.0,999.0,12.1,999.0,99.0,99.00
