#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,deg ,   hPa , degC  ,degC , degC , nmi ,   ft
2023,3,1,0,26,999,99.0,99.0,1.33,11.11,9.66,349,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,0,56,999,99.0,99.0,1.43,11.11,9.75,348,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,1,26,999,99.0,99.0,1.36,11.11,9.58,348,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,1,56,999,99.0,99.0,1.36,14.29,9.64,3,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,2,26,999,99.0,99.0,1.19,12.50,9.04,352,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,2,56,999,99.0,99.0,1.23,11.11,9.26,352,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,3,26,999,99.0,99.0,1.25,12.50,9.31,353,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,3,56,999,99.0,99.0,1.22,13.33,9.41,356,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,4,26,999,99.0,99.0,1.26,14.29,9.07,358,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,4,56,999,99.0,99.0,1.34,14.29,8.72,0,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,5,26,999,99.0,99.0,1.41,11.76,8.72,353,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,5,56,999,99.0,99.0,1.45,14.29,8.82,2,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,6,26,999,99.0,99.0,1.40,11.11,8.63,349,9999.0,999.0,10.6,999.0,99.0,99.00
2023,3,1,6,56,999,99.0,99.0,1.54,12.50,7.48,353,9999.0,999.0,10.6,999.0,99.0,99.00
2023,3,1,7,26,999,99.0,99.0,1.68,11.11,6.74,346,9999.0,999.0,10.6,999.0,99.0,99.00
2023,3,1,7,56,999,99.0,99.0,1.63,9.88,5.96,343,9999.0,999.0,10.6,999.0,99.0,99.00
2023,3,1,8,26,999,99.0,99.0,1.77,10.53,6.96,346,9999.0,999.0,10.6,999.0,99.0,99.00
2023,3,1,8,56,999,99.0,99.0,1.71,13.33,6.59,358,9999.0,999.0,10.7,999.0,99.0,99.00
2023,3,1,9,26,999,99.0,99.0,1.73,11.11,7.00,348,9999.0,999.0,10.9,999.0,99.0,99.00
2023,3,1,9,56,999,99.0,99.0,1.94,10.53,6.35,346,9999.0,999.0,10.9,999.0,99.0,99.00
2023,3,1,10,26,999,99.0,99.0,1.80,11.11,6.37,352,9999.0,999.0,10.9,999.0,99.0,99.00
2023,3,1,10,56,999,99.0,99.0,1.81,12.50,6.86,353,9999.0,999.0,10.9,999.0,99.0,99.00
2023,3,1,11,26,999,99.0,99.0,1.95,12.50,6.96,348,9999.0,999.0,10.9,999.0,99.0,99.00
2023,3,1,11,56,999,99.0,99.0,1.88,11.11,7.05,342,9999.0,999.0,10.9,999.0,99.0,99.00
2023,3,1,12,26,999,99.0,99.0,1.89,12.50,7.12,355,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,12,56,999,99.0,99.0,1.99,11.11,7.05,342,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,13,26,999,99.0,99.0,1.89,11.11,6.74,341,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,13,56,999,99.0,99.0,1.97,11.76,6.67,345,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,14,26,999,99.0,99.0,2.02,11.11,6.86,345,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,14,56,999,99.0,99.0,1.83,12.50,6.32,352,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,15,26,999,99.0,99.0,1.79,12.50,6.40,355,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,15,56,999,99.0,99.0,1.82,12.50,6.78,352,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,16,26,999,99.0,99.0,1.69,11.76,6.70,346,9999.0,999.0,10.8,999.0,99.0,99.00
2023,3,1,16,56,999,99.0,99.0,1.79,11.11,7.00,348,9999.0,999.0,10.8,999.0,99.0,99.00
