"Date","WVHT","WTMP"
2010-04-07,1.57333333333333,12.80625
2010-04-08,1.53130434782609,13.2173913043478
2010-04-09,2.09872340425532,12.9255319148936
2010-04-10,1.435625,12.9375
2010-04-11,0.794791666666667,12.2729166666667
2010-04-12,1.08565217391304,12.2673913043478
2010-04-13,1.42191489361702,12.4404255319149
2010-04-14,1.06270833333333,12.8604166666667
2010-04-15,0.890217391304348,12.9304347826087
2010-04-16,0.69625,13.2416666666667
2010-04-17,0.621914893617021,13.6787234042553
2010-04-18,0.873404255319149,14.1148936170213
2010-04-19,0.709782608695652,14.6369565217391
2010-04-20,0.778936170212766,13.6468085106383
2010-04-21,2.33125,13.01875
2010-04-22,2.508125,13.0104166666667
2010-04-23,1.59583333333333,13.5895833333333
2010-04-24,1.29145833333333,13.7625
2010-04-25,1.35875,13.9520833333333
2010-04-26,1.161875,14.4916666666667
2010-04-27,0.83468085106383,13.9595744680851
2010-04-28,1.14191489361702,12.5851063829787
2010-04-29,1.69369565217391,12.1826086956522
2010-04-30,1.94659574468085,11.7957446808511
2010-05-01,1.84734693877551,12.6224489795918
2010-05-02,1.9472,12.886
2010-05-03,1.16326086956522,13.3608695652174
2010-05-04,1.00041666666667,13.3875
2010-05-05,1.69270833333333,12.8625
2010-05-06,1.42479166666667,12.6416666666667
2010-05-07,0.805744680851064,12.5021276595745
2010-05-08,0.599375,12.1145833333333
2010-05-09,0.487291666666667,11.5770833333333
2010-05-10,0.324791666666667,11.2645833333333
2010-05-11,1.18125,11.2145833333333
2010-05-12,1.42413043478261,11.6369565217391
2010-05-13,1.20170212765957,11.5531914893617
2010-05-14,0.678936170212766,11.6978723404255
2010-05-15,0.781304347826087,11.6478260869565
2010-05-16,0.578723404255319,11.6425531914894
2010-05-17,0.33063829787234,11.7340425531915
2010-05-18,0.323541666666667,12.15
2010-05-19,0.529375,12.2291666666667
2010-05-20,0.787083333333333,12.1625
2010-05-21,1.60645833333333,12.19375
2010-05-22,1.182,12.1688888888889
2010-05-23,1.51866666666667,11.6666666666667
2010-05-24,1.14604166666667,11.71875
2010-05-25,0.513404255319149,12.8957446808511
2010-05-26,0.936279069767442,12.4488372093023
2010-05-27,0.914893617021277,12.0148936170213
2010-05-28,0.707659574468085,12.1808510638298
2010-05-29,0.957916666666667,11.6479166666667
2010-05-30,0.936666666666667,12.1977777777778
2010-05-31,0.714166666666667,13.2020833333333
2010-06-01,0.723829787234043,13.5148936170213
2010-06-02,0.80875,14.0604166666667
2010-06-03,0.758723404255319,14.4382978723404
2010-06-04,0.966744186046512,14.9906976744186
2010-06-05,1.13586956521739,15.1608695652174
2010-06-06,0.778913043478261,14.7804347826087
2010-06-07,0.890425531914894,13.5425531914894
2010-06-08,1.02708333333333,13.1916666666667
2010-06-09,0.556666666666667,13.68125
2010-06-10,1.4404347826087,13.5326086956522
2010-06-11,1.92854166666667,12.5958333333333
2010-06-12,1.38021739130435,12.6326086956522
2010-06-13,0.803541666666667,13.3291666666667
2010-06-14,0.972093023255814,13.5953488372093
2010-06-15,1.83711111111111,12.4844444444444
2010-06-16,1.63,11.4833333333333
2010-06-17,1.31239130434783,11.6978260869565
2010-06-18,1.37936170212766,11.5978723404255
2010-06-19,0.955227272727273,11.7
2010-06-20,0.967608695652174,12.0804347826087
2010-06-21,1.25369565217391,12.6304347826087
2010-06-22,1.048125,12.65625
2010-06-23,0.710625,11.5229166666667
2010-06-24,0.750208333333333,11.6125
2010-06-25,0.735,12.2315789473684
2010-06-26,0.663125,12.2604166666667
2010-06-27,0.642340425531915,12.231914893617
2010-06-28,0.795813953488372,12.5558139534884
2010-06-29,0.831063829787234,12.5574468085106
2010-06-30,1.23666666666667,12.4770833333333
2010-07-01,1.33489361702128,12.8191489361702
2010-07-02,0.862708333333333,12.9416666666667
2010-07-03,1.01717391304348,13.5260869565217
2010-07-04,1.03042553191489,14.0234042553191
2010-07-05,0.800425531914894,13.4106382978723
2010-07-06,0.708333333333333,13.0125
2010-07-07,0.654375,12.7208333333333
2010-07-08,0.484347826086957,12.7391304347826
2010-07-09,0.456363636363636,12.7386363636364
2010-07-10,0.366875,13.14375
2010-07-11,0.338936170212766,13.5531914893617
2010-07-12,0.373958333333333,13.5979166666667
2010-07-13,0.566829268292683,13.8780487804878
2010-07-14,0.845957446808511,14.4063829787234
2010-07-15,0.786666666666667,14.6458333333333
2010-07-16,0.598723404255319,15.8276595744681
2010-07-17,0.488125,15.8583333333333
2010-07-18,0.630217391304348,15.6869565217391
2010-07-19,0.908333333333333,15.2979166666667
2010-07-20,0.903617021276596,14.5170212765957
2010-07-21,0.899767441860465,14.4627906976744
2010-07-22,0.641914893617021,14.668085106383
2010-07-23,0.5225,14.49375
2010-07-24,0.473191489361702,14.4085106382979
2010-07-25,0.445869565217391,14.2086956521739
2010-07-26,0.446595744680851,13.2510638297872
2010-07-27,0.476521739130435,13.3260869565217
2010-07-28,0.406888888888889,14.3444444444444
2010-07-29,0.428,14.8822222222222
2010-07-30,0.617291666666667,14.99375
2010-07-31,0.872083333333333,14.9875
2010-08-01,0.671666666666667,15.0708333333333
2010-08-02,0.568333333333333,15.1916666666667
2010-08-03,0.56468085106383,14.9829787234043
2010-08-04,0.567234042553192,14.7893617021277
2010-08-05,0.558510638297872,14.8765957446809
2010-08-06,0.489375,15.0583333333333
2010-08-07,0.620625,14.975
2010-08-08,0.718541666666667,14.7104166666667
2010-08-09,0.48468085106383,14.631914893617
2010-08-10,0.462765957446808,14.0829787234043
2010-08-11,0.456170212765957,13.6872340425532
2010-08-12,0.481041666666667,13.8125
2010-08-13,0.451276595744681,14.163829787234
2010-08-14,0.49063829787234,14.5893617021277
2010-08-15,0.471041666666667,14.89375
2010-08-16,0.691041666666667,14.9479166666667
2010-08-17,0.542857142857143,15.0880952380952
2010-08-18,0.392340425531915,15.3255319148936
2010-08-19,0.524347826086957,15.6413043478261
2010-08-20,0.542708333333333,15.38125
2010-08-21,0.535116279069767,14.946511627907
2010-08-22,0.742142857142857,14.6595238095238
2010-08-23,0.738529411764706,14.2588235294118
2010-08-24,0.57675,15.505
2010-08-25,0.596041666666667,15.3833333333333
2010-08-26,0.413333333333333,13.9479166666667
2010-08-27,0.828085106382979,13.563829787234
2010-08-28,1.07826086956522,13.3586956521739
2010-08-29,0.651041666666667,13.2145833333333
2010-08-30,1.00619047619048,13.9404761904762
2010-08-31,0.543404255319149,14.2808510638298
2010-09-01,0.933541666666667,14.84375
2010-09-02,0.876382978723404,15.463829787234
2010-09-03,0.767083333333333,15.1729166666667
2010-09-04,0.600869565217391,15.1717391304348
2010-09-05,1.22854166666667,14.7854166666667
2010-09-06,1.30822222222222,14.1488888888889
2010-09-07,0.913829787234043,13.736170212766
2010-09-08,0.607446808510638,13.6276595744681
2010-09-09,0.504375,14.5375
2010-09-10,0.573260869565217,14.3282608695652
2010-09-11,0.414791666666667,14.70625
2010-09-12,0.435744680851064,14.5297872340426
2010-09-13,0.344893617021277,14.2170212765957
2010-09-14,0.304375,14.39375
2010-09-15,0.466041666666667,13.9083333333333
2010-09-16,0.595833333333333,13.31875
2010-09-17,0.7975,13.4541666666667
2010-09-18,0.535833333333333,14.0625
2010-09-19,0.474375,14.7875
2010-09-20,0.432857142857143,14.96
2010-09-21,0.685,14.9
2010-09-22,0.641875,14.5354166666667
2010-09-23,0.607333333333333,14.8644444444444
2010-09-24,0.663541666666667,15.5104166666667
2010-09-25,0.960652173913043,16.1434782608696
2010-09-26,1.11916666666667,15.7791666666667
2010-09-27,1.44893617021277,14.7234042553191
2010-09-28,1.21708333333333,15.1291666666667
2010-09-29,1.395625,14.5916666666667
2010-09-30,1.09208333333333,13.1854166666667
2010-10-01,0.90625,13.18125
2010-10-02,0.840833333333333,12.9541666666667
2010-10-03,0.852916666666667,13.1895833333333
2010-10-04,1.191875,12.1875
2010-10-05,1.56170212765957,13.0148936170213
2010-10-06,1.3731914893617,12.836170212766
2010-10-07,0.738478260869565,12.9521739130435
2010-10-08,0.539166666666667,13.5083333333333
2010-10-09,0.59,14.04375
2010-10-10,0.934166666666667,14.2645833333333
2010-10-11,1.54957446808511,14.3787234042553
2010-10-12,1.69085106382979,14.8127659574468
2010-10-13,1.08891304347826,14.9217391304348
2010-10-14,0.822916666666667,14.6458333333333
2010-10-15,0.714583333333333,14.5541666666667
2010-10-16,1.080625,14.5354166666667
2010-10-17,1.02354166666667,14.5770833333333
2010-10-18,0.997291666666667,14.5875
2010-10-19,1.041875,14.8375
2010-10-20,0.92125,14.9729166666667
2010-10-21,1.013125,14.86875
2010-10-22,0.890625,14.00625
2010-10-23,1.06106382978723,13.3978723404255
2010-10-24,1.20489361702128,13.4659574468085
2010-10-25,1.47765957446809,13.8191489361702
2010-10-26,1.8875,14.0104166666667
2010-10-27,1.51785714285714,13.9238095238095
2010-10-28,0.663617021276596,14.0765957446809
2010-10-29,1.19895833333333,14.0729166666667
2010-10-30,1.31625,13.29375
2010-10-31,0.737083333333333,13.8291666666667
2010-11-01,0.825652173913043,14.0108695652174
2010-11-02,1.43447368421053,14.3052631578947
2010-11-03,2.076875,14.40625
2010-11-04,1.29833333333333,14.5354166666667
2010-11-05,0.977234042553191,13.9
2010-11-06,1.19155555555556,13.5755555555556
2010-11-07,1.01645833333333,13.38125
2010-11-08,1.20854166666667,13.74375
2010-11-09,1.56978723404255,13.8382978723404
2010-11-10,1.2725,13.85
2010-11-11,1.765,13.7369565217391
2010-11-12,1.26913043478261,13.8217391304348
2010-11-13,1.32282608695652,13.7478260869565
2010-11-14,1.715625,13.6854166666667
2010-11-15,1.55297872340426,13.6893617021277
2010-11-16,1.35673913043478,13.4891304347826
2010-11-17,1.21276595744681,13.0340425531915
2010-11-18,0.862888888888889,12.4533333333333
2010-11-19,0.949791666666667,11.7479166666667
2010-11-20,1.03790697674419,11.9139534883721
2010-11-21,1.38666666666667,12.0583333333333
2010-11-22,1.52444444444444,12.3688888888889
2010-11-23,1.13627906976744,12.3093023255814
2010-11-24,1.4880487804878,12.209756097561
2010-11-25,0.896875,12.1479166666667
2010-11-26,0.4425,12.0583333333333
2010-11-27,0.405,12.0291666666667
2010-11-28,1.29652173913043,11.804347826087
2010-11-29,1.31958333333333,11.6895833333333
2010-11-30,0.706041666666667,11.66875
2010-12-01,0.51875,11.5979166666667
2010-12-02,0.984791666666667,11.3770833333333
2010-12-03,0.852173913043478,11.2978260869565
2010-12-04,0.564285714285714,11.3178571428571
2010-12-05,0.488333333333333,11.3958333333333
2010-12-06,0.495217391304348,11.4021739130435
2010-12-07,0.420851063829787,11.9744680851064
2010-12-08,0.870689655172414,12.3655172413793
2010-12-09,1.45458333333333,12.5520833333333
2010-12-10,1.24145833333333,12.99375
2010-12-11,1.04659574468085,13.0021276595745
2010-12-12,0.715957446808511,13.0446808510638
2010-12-13,0.63804347826087,12.8978260869565
2010-12-14,0.612826086956522,12.695652173913
2010-12-15,1.17659574468085,12.4212765957447
2010-12-16,1.43404255319149,12.2723404255319
2010-12-17,0.893191489361702,12.0765957446809
2010-12-18,0.664893617021277,11.7042553191489
2010-12-19,0.934782608695652,11.9413043478261
2010-12-20,1.55418604651163,12.0697674418605
2010-12-21,1.47065217391304,12.1760869565217
2010-12-22,0.895555555555556,12.5
2010-12-23,1.08791666666667,12.51875
2010-12-24,0.652083333333333,12.4875
2010-12-25,0.75,12.5541666666667
2010-12-26,1.1195652173913,12.504347826087
2010-12-27,1.3175,12.7354166666667
2010-12-28,1.15595744680851,12.7468085106383
2010-12-29,1.3425,12.6208333333333
2010-12-30,2.244375,12.425
2010-12-31,1.16604166666667,12.2958333333333
2011-01-01,0.732553191489362,12.1893617021277
2011-01-02,1.15425531914894,12.1978723404255
2011-01-03,1.42913043478261,12.1739130434783
2011-01-04,1.11574468085106,12.2340425531915
2011-01-05,1.23869565217391,12.0586956521739
2011-01-06,1.08066666666667,12.0177777777778
2011-01-07,1.12382978723404,11.868085106383
2011-01-08,1.30375,11.825
2011-01-09,1.29875,11.8395833333333
2011-01-10,0.870625,11.6791666666667
2011-01-11,0.488333333333333,11.5583333333333
2011-01-12,0.326170212765957,11.6808510638298
2011-01-13,0.35,11.7276595744681
2011-01-14,0.430212765957447,11.7829787234043
2011-01-15,0.860625,11.8625
2011-01-16,0.953541666666667,11.8645833333333
2011-01-17,1.3063829787234,11.9382978723404
2011-01-18,1.50625,12.1145833333333
2011-01-19,1.74391304347826,12.0695652173913
2011-01-20,1.37354166666667,11.86875
2011-01-21,1.09666666666667,11.81875
2011-01-22,1.08063829787234,11.4021276595745
2011-01-23,1.14765957446809,11.6765957446809
2011-01-24,1.08191489361702,11.4510638297872
2011-01-25,1.02291666666667,11.4854166666667
2011-01-26,1.00020833333333,11.6354166666667
2011-01-27,1.06866666666667,12.06
2011-01-28,1.00708333333333,12.66875
2011-01-29,1.04979166666667,12.6395833333333
2011-01-30,1.2675,12.3416666666667
2011-01-31,1.861875,12.4375
2011-02-01,1.16477272727273,12.5022727272727
2011-02-02,0.902708333333333,12.325
2011-02-03,0.952916666666667,12.1895833333333
2011-02-04,1.09166666666667,12.1416666666667
2011-02-05,1.24645833333333,12.2791666666667
2011-02-06,1.328125,12.3020833333333
2011-02-07,1.06652173913043,12.4326086956522
2011-02-08,1.84270833333333,12.2125
2011-02-09,1.49104166666667,12.10625
2011-02-10,0.866170212765957,12.1340425531915
2011-02-11,0.758260869565217,11.8717391304348
2011-02-12,0.627872340425532,11.3148936170213
2011-02-13,0.700833333333333,11.1916666666667
2011-02-14,0.906458333333333,11.14375
2011-02-15,1.02416666666667,11.2458333333333
2011-02-16,1.3675,11.35
2011-02-17,1.56042553191489,11.8893617021277
2011-02-18,1.28333333333333,11.8479166666667
2011-02-19,1.260625,11.8375
2011-02-20,1.39425531914894,11.9617021276596
2011-02-21,1.10489361702128,12.2425531914894
2011-02-22,0.543414634146342,12.1780487804878
2011-02-23,1.44468085106383,12.2340425531915
2011-02-24,1.34723404255319,12.1234042553191
2011-02-25,0.911875,11.9520833333333
2011-02-26,1.10229166666667,11.8166666666667
2011-02-27,1.21893617021277,11.8787234042553
2011-02-28,0.672340425531915,11.9787234042553
2011-03-01,0.738541666666667,11.7979166666667
2011-03-02,0.513333333333333,11.78125
2011-03-03,0.92,12.0104166666667
2011-03-04,0.930425531914894,12.2914893617021
2011-03-05,0.600416666666667,12.28125
2011-03-06,0.760625,12.525
2011-03-07,1.26895833333333,12.1104166666667
2011-03-08,0.941489361702128,12.2617021276596
2011-03-09,0.964166666666667,13.1125
2011-03-10,1.15729166666667,13.2395833333333
2011-03-11,1.42604166666667,13.275
2011-03-12,1.23512820512821,12.7666666666667
2011-03-13,1.21181818181818,12.9840909090909
2011-03-14,1.295625,12.83125
2011-03-15,1.63282608695652,12.8304347826087
2011-03-16,1.3375,12.55625
2011-03-17,1.61,12.5770833333333
2011-03-18,1.28177777777778,12.52
2011-03-19,1.68733333333333,11.6311111111111
2011-03-20,1.43808510638298,11.7021276595745
2011-03-21,1.43041666666667,11.6916666666667
2011-03-22,1.300625,11.975
2011-03-23,0.654893617021277,11.9212765957447
2011-03-24,1.2868085106383,11.731914893617
2011-03-25,1.85875,11.5958333333333
2011-03-26,1.44425531914894,11.7808510638298
2011-03-27,1.32340425531915,12.1425531914894
2011-03-28,1.33041666666667,12.7125
2011-03-29,1.73309523809524,12.9785714285714
2011-03-30,1.28978723404255,13.4446808510638
2011-03-31,1.2725,14.4361111111111
2011-04-01,1.38348837209302,14.9209302325581
2011-04-02,1.66711111111111,13.4555555555556
2011-04-03,2.21782608695652,13.6652173913043
2011-04-04,1.27520833333333,14.0375
2011-04-05,0.934545454545454,14.3431818181818
2011-04-06,1.99326086956522,13.3369565217391
2011-04-07,1.60815789473684,12.5710526315789
2011-04-08,1.7636170212766,13.0510638297872
2011-04-09,1.53333333333333,13.3311111111111
2011-04-10,0.976458333333333,13.0916666666667
2011-04-11,0.710425531914894,13.7808510638298
2011-04-12,1.27744186046512,13.7651162790698
2011-04-13,1.20615384615385,13.8692307692308
2011-04-14,0.997333333333333,13.9244444444444
2011-04-15,1.02936170212766,13.2212765957447
2011-04-16,0.993913043478261,13.2608695652174
2011-04-17,0.877021276595745,13.3425531914894
2011-04-18,0.600212765957447,13.563829787234
2011-04-19,0.459565217391304,13.995652173913
2011-04-20,0.405897435897436,13.3692307692308
2011-04-21,0.428666666666667,11.9622222222222
2011-04-22,0.723695652173913,12.0173913043478
2011-04-23,0.645,12.4375
2011-04-24,0.493111111111111,12.3511111111111
2011-04-25,0.542682926829268,12.019512195122
2011-04-26,0.888085106382979,12.0617021276596
2011-04-27,1.21787234042553,11.8021276595745
2011-04-28,0.932826086956522,11.9565217391304
2011-04-29,1.29897435897436,11.8307692307692
2011-04-30,1.40883720930233,12.1348837209302
2011-05-01,0.997948717948718,12.8410256410256
2011-05-02,0.476739130434783,13.2239130434783
2011-05-03,0.891041666666667,13.0479166666667
2011-05-04,1.17872340425532,13.1297872340426
2011-05-05,1.04659574468085,13.2595744680851
2011-05-06,1.13541666666667,11.7583333333333
2011-05-07,1.05106382978723,11.6191489361702
2011-05-08,0.749761904761905,11.8047619047619
2011-05-09,1.02239130434783,11.6130434782609
2011-05-10,1.39341463414634,11.4487804878049
2011-05-11,0.844390243902439,11.2878048780488
2011-05-12,0.572978723404255,11.6617021276596
2011-05-13,0.998863636363636,11.4977272727273
2011-05-14,1.10088888888889,11.5333333333333
2011-05-15,0.752391304347826,11.2413043478261
2011-05-16,0.64225,11.005
2011-05-17,0.572553191489362,11.4553191489362
2011-05-18,0.672926829268293,11.7853658536585
2011-05-19,1.16947368421053,12.1605263157895
2011-05-20,1.30767441860465,12.5
2011-05-21,1.05520833333333,12.5770833333333
2011-05-22,1.42416666666667,12.7291666666667
2011-05-23,1.52333333333333,12.7166666666667
2011-05-24,1.32234042553191,12.6085106382979
2011-05-25,0.810851063829787,13.1
2011-05-26,0.661458333333333,13.0354166666667
2011-05-27,1.28627906976744,12.9418604651163
2011-05-28,0.884583333333333,12.4833333333333
2011-05-29,1.49444444444444,12.2377777777778
2011-05-30,1.62130434782609,12.2152173913043
2011-05-31,0.707826086956522,12.6673913043478
2011-06-01,1.06744680851064,12.0276595744681
2011-06-02,0.993191489361702,12.1617021276596
2011-06-03,0.567659574468085,12.9
2011-06-04,0.257446808510638,13.1085106382979
2011-06-05,0.370652173913044,12.3804347826087
2011-06-06,0.39375,12.8
2011-06-07,0.551041666666667,13.3208333333333
2011-06-08,1.08108695652174,13.9
2011-06-09,1.07270833333333,14.2020833333333
2011-06-10,1.22446808510638,14.1893617021277
2011-06-11,1.40106382978723,14.0382978723404
2011-06-12,0.628085106382979,14.0127659574468
2011-06-13,0.735833333333333,14.1229166666667
2011-06-14,1.02978723404255,14.4085106382979
2011-06-15,1.5245652173913,14.6891304347826
2011-06-16,1.58042553191489,14.2489361702128
2011-06-17,1.27239130434783,12.3304347826087
2011-06-18,0.669583333333333,12.0395833333333
2011-06-19,1.02791666666667,12.2
2011-06-20,1.38354166666667,12.3333333333333
2011-06-21,0.740833333333333,12.2770833333333
2011-06-22,0.60625,13.3125
2011-06-23,1.068125,12.275
2011-06-24,1.26083333333333,12.8854166666667
2011-06-25,1.0854347826087,13.1326086956522
2011-06-26,0.726041666666667,13.45625
2011-06-27,0.729583333333333,13.7354166666667
2011-06-28,0.460952380952381,14.2285714285714
2011-06-29,0.350454545454545,14.1590909090909
2011-06-30,0.583478260869565,13.7369565217391
2011-07-01,0.803191489361702,13.2340425531915
2011-07-02,1.16063829787234,13.6382978723404
2011-07-03,1.28234042553191,13.3446808510638
2011-07-04,1.11574468085106,13.4617021276596
2011-07-05,0.904255319148936,13.8702127659574
2011-07-06,0.608936170212766,13.7446808510638
2011-07-07,0.48875,12.6479166666667
2011-07-08,0.684893617021277,12.4510638297872
2011-07-09,0.831458333333333,12.5125
2011-07-10,0.971458333333333,12.8479166666667
2011-07-11,0.851702127659574,13.1446808510638
2011-07-12,0.766666666666667,13.5270833333333
2011-07-13,0.575581395348837,13.7046511627907
2011-07-14,0.725,13.7452380952381
2011-07-15,0.604130434782609,14.1282608695652
2011-07-16,0.434375,14.34375
2011-07-17,0.4275,13.3354166666667
2011-07-18,0.528541666666667,14.5166666666667
2011-07-19,0.611063829787234,14.9297872340426
2011-07-20,0.87875,15.4395833333333
2011-07-21,1.03733333333333,15.9422222222222
2011-07-22,1.141,14.83
2011-07-23,0.75195652173913,14.2065217391304
2011-07-24,0.547708333333333,14.5645833333333
2011-07-25,0.490208333333333,15.03125
2011-07-26,0.9525,15.2181818181818
2011-07-27,0.873913043478261,15.604347826087
2011-07-28,0.900851063829787,15.5234042553191
2011-07-29,0.885853658536585,15.2731707317073
2011-07-30,0.693404255319149,14.163829787234
2011-07-31,0.65,14.1104166666667
2011-08-01,0.56825,13.91
2011-08-02,0.403846153846154,14.1102564102564
2011-08-03,0.572340425531915,14.5829787234043
2011-08-04,0.708684210526316,14.7289473684211
2011-08-05,0.70695652173913,14.8673913043478
2011-08-06,0.677954545454545,15.1090909090909
2011-08-07,0.638723404255319,15.2723404255319
2011-08-08,0.777234042553192,15.236170212766
2011-08-09,0.748636363636364,15.1886363636364
2011-08-10,0.774893617021277,15.2404255319149
2011-08-11,0.558444444444444,14.8333333333333
2011-08-12,0.685609756097561,13.0512195121951
2011-08-13,0.756666666666667,12.875
2011-08-14,0.736904761904762,12.8285714285714
2011-08-15,0.681276595744681,13.1489361702128
2011-08-16,0.686666666666667,13.6666666666667
2011-08-17,0.488,13.5622222222222
2011-08-18,0.540833333333333,13.3
2011-08-19,0.710625,13.4979166666667
2011-08-20,0.604347826086956,13.4565217391304
2011-08-21,0.371458333333333,13.5041666666667
2011-08-22,0.288333333333333,13.65
2011-08-23,0.526170212765957,13.7085106382979
2011-08-24,0.652608695652174,13
2011-08-25,0.704042553191489,13.5148936170213
2011-08-26,0.732608695652174,13.6673913043478
2011-08-27,0.769285714285714,13.8333333333333
2011-08-28,0.668285714285714,13.8628571428571
2011-08-29,0.794444444444444,13.3861111111111
2011-08-30,0.850217391304348,13.8760869565217
2011-08-31,1.20414634146341,13.7829268292683
2011-09-01,1.51708333333333,13.0479166666667
2011-09-02,1.14666666666667,13.2770833333333
2011-09-03,0.962916666666667,13.85
2011-09-04,0.7425,14.1291666666667
2011-09-05,0.563829787234043,14.3489361702128
2011-09-06,0.720227272727273,14.2431818181818
2011-09-07,0.716875,14.7895833333333
2011-09-08,0.734883720930233,15.3860465116279
2011-09-09,1.36454545454545,15.1909090909091
2011-09-10,1.35125,14.9708333333333
2011-09-11,0.974375,14.11875
2011-09-12,0.577021276595745,13.9063829787234
2011-09-13,0.623,13.9475
2011-09-14,0.74974358974359,14.0153846153846
2011-09-15,1.0454347826087,13.8804347826087
2011-09-16,0.817234042553192,14.2127659574468
2011-09-17,0.722916666666667,14.1645833333333
2011-09-18,0.640212765957447,14.6489361702128
2011-09-19,0.636041666666667,14.5291666666667
2011-09-20,0.828260869565217,14.3478260869565
2011-09-21,0.711395348837209,14.8837209302326
2011-09-22,1.15808510638298,14.7021276595745
2011-09-23,1.39051282051282,14.4025641025641
2011-09-24,1.18257142857143,14.1257142857143
2011-09-25,1.118125,14.3166666666667
2011-09-26,1.27170731707317,14.7829268292683
2011-09-27,1.02666666666667,15.2622222222222
2011-09-28,1.47708333333333,15.8583333333333
2011-09-29,1.378125,15.8
2011-09-30,0.596041666666667,15.3541666666667
2011-10-01,0.652391304347826,14.5760869565217
2011-10-02,0.684565217391304,15.4717391304348
2011-10-03,0.566875,15.13125
