#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD ,  APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec ,  sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2021,1,29,12,26,999,99.0,99.0,1.22,11.76,9.48,349,9999.0,999.0,11.4,999.0,99.0,99.00
2021,1,29,12,56,999,99.0,99.0,1.17,12.50,9.44,348,9999.0,999.0,11.4,999.0,99.0,99.00
2021,1,29,13,26,999,99.0,99.0,1.23,11.76,9.52,346,9999.0,999.0,11.4,999.0,99.0,99.00
2021,1,29,13,56,999,99.0,99.0,1.20,13.33,9.55,355,9999.0,999.0,11.5,999.0,99.0,99.00
2021,1,29,14,26,999,99.0,99.0,1.25,12.50,9.58,348,9999.0,999.0,11.4,999.0,99.0,99.00
2021,1,29,14,56,999,99.0,99.0,1.21,12.50,9.30,348,9999.0,999.0,11.4,999.0,99.0,99.00
2021,1,29,15,26,999,99.0,99.0,1.10,13.33,9.45,355,9999.0,999.0,11.4,999.0,99.0,99.00
2021,1,29,15,56,999,99.0,99.0,1.33,12.50,10.29,343,9999.0,999.0,11.4,999.0,99.0,99.00
2021,1,29,16,26,999,99.0,99.0,1.19,11.76,9.72,341,9999.0,999.0,11.5,999.0,99.0,99.00
2021,1,29,16,56,999,99.0,99.0,1.39,12.50,10.50,349,9999.0,999.0,11.5,999.0,99.0,99.00
2021,1,29,17,26,999,99.0,99.0,1.14,13.33,10.13,355,9999.0,999.0,11.5,999.0,99.0,99.00
2021,1,29,17,56,999,99.0,99.0,1.33,11.76,10.05,343,9999.0,999.0,11.6,999.0,99.0,99.00
2021,1,29,18,26,999,99.0,99.0,1.34,11.76,10.29,346,9999.0,999.0,11.7,999.0,99.0,99.00
2021,1,29,18,56,999,99.0,99.0,1.39,11.76,10.31,345,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,29,19,26,999,99.0,99.0,1.45,11.76,10.28,349,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,29,19,56,999,99.0,99.0,1.51,11.76,10.45,346,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,29,20,26,999,99.0,99.0,1.40,11.76,10.16,346,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,29,20,56,999,99.0,99.0,1.55,11.11,10.17,346,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,29,21,26,999,99.0,99.0,1.63,11.76,10.29,352,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,29,21,56,999,99.0,99.0,1.55,11.11,10.05,349,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,29,22,26,999,99.0,99.0,1.34,10.53,9.53,348,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,29,22,56,999,99.0,99.0,1.39,11.76,9.82,355,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,29,23,26,999,99.0,99.0,1.57,10.53,9.75,348,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,29,23,56,999,99.0,99.0,1.39,9.88,9.28,343,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,0,26,999,99.0,99.0,1.38,9.88,9.28,348,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,0,56,999,99.0,99.0,1.42,10.53,9.48,348,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,1,26,999,99.0,99.0,1.38,11.76,9.00,355,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,1,56,999,99.0,99.0,1.44,9.88,8.91,346,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,2,26,999,99.0,99.0,1.35,11.76,8.56,353,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,2,56,999,99.0,99.0,1.31,9.88,8.55,346,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,3,26,999,99.0,99.0,1.25,11.11,8.65,348,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,3,56,999,99.0,99.0,1.26,10.53,8.53,346,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,4,26,999,99.0,99.0,1.08,11.76,8.12,355,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,4,56,999,99.0,99.0,1.13,13.33,8.44,355,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,5,26,999,99.0,99.0,1.05,11.76,8.56,353,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,5,56,999,99.0,99.0,1.10,12.50,8.96,349,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,6,26,999,99.0,99.0,0.99,12.50,8.82,348,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,6,56,999,99.0,99.0,1.03,12.50,9.07,351,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,7,26,999,99.0,99.0,0.95,12.50,9.05,355,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,7,56,999,99.0,99.0,0.97,12.50,9.45,353,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,8,26,999,99.0,99.0,1.05,12.50,9.95,353,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,8,56,999,99.0,99.0,1.10,12.50,10.27,353,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,9,26,999,99.0,99.0,0.98,12.50,9.99,351,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,9,56,999,99.0,99.0,1.09,11.76,10.01,352,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,10,26,999,99.0,99.0,0.89,10.53,9.48,342,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,10,56,999,99.0,99.0,0.96,11.11,9.64,348,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,11,26,999,99.0,99.0,0.92,10.53,9.53,346,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,11,56,999,99.0,99.0,0.90,11.11,9.45,353,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,12,26,999,99.0,99.0,0.95,11.11,9.56,351,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,12,56,999,99.0,99.0,0.87,11.11,9.26,349,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,13,26,999,99.0,99.0,0.92,11.11,9.21,351,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,13,56,999,99.0,99.0,0.86,11.11,9.10,349,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,14,26,999,99.0,99.0,1.16,11.11,9.61,351,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,14,56,999,99.0,99.0,1.10,10.53,9.57,349,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,15,26,999,99.0,99.0,1.01,10.53,9.16,345,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,15,56,999,99.0,99.0,0.99,11.11,9.28,346,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,16,26,999,99.0,99.0,1.02,11.11,9.31,352,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,16,56,999,99.0,99.0,1.17,11.76,9.56,348,9999.0,999.0,11.8,999.0,99.0,99.00
2021,1,30,17,26,999,99.0,99.0,1.03,11.11,9.32,346,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,30,17,56,999,99.0,99.0,1.03,11.11,9.47,345,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,18,26,999,99.0,99.0,1.05,10.53,9.19,346,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,18,56,999,99.0,99.0,0.99,9.88,9.05,345,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,19,26,999,99.0,99.0,1.07,11.76,9.35,349,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,30,19,56,999,99.0,99.0,1.04,9.88,9.35,342,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,30,20,26,999,99.0,99.0,0.91,10.53,8.86,346,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,20,56,999,99.0,99.0,0.97,11.11,8.98,346,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,21,26,999,99.0,99.0,0.89,10.53,9.03,345,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,21,56,999,99.0,99.0,0.93,10.53,8.72,346,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,22,26,999,99.0,99.0,0.79,10.53,8.49,348,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,22,56,999,99.0,99.0,0.84,9.88,8.71,343,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,30,23,26,999,99.0,99.0,0.83,10.53,8.88,349,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,30,23,56,999,99.0,99.0,0.71,9.88,8.49,343,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,0,26,999,99.0,99.0,0.66,11.76,8.17,351,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,0,56,999,99.0,99.0,0.66,9.88,8.50,345,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,1,26,999,99.0,99.0,0.65,11.11,8.63,352,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,1,56,999,99.0,99.0,0.56,11.11,8.57,351,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,2,26,999,99.0,99.0,0.53,9.88,8.74,346,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,2,56,999,99.0,99.0,0.55,10.53,9.23,348,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,3,26,999,99.0,99.0,0.58,10.53,8.87,343,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,3,56,999,99.0,99.0,0.50,18.18,8.72,2,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,4,26,999,99.0,99.0,0.48,18.18,9.53,3,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,4,56,999,99.0,99.0,0.50,11.11,9.44,342,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,5,26,999,99.0,99.0,0.53,11.11,9.55,345,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,5,56,999,99.0,99.0,0.55,18.18,10.06,7,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,6,26,999,99.0,99.0,0.50,11.11,9.99,342,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,6,56,999,99.0,99.0,0.50,18.18,10.34,24,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,7,26,999,99.0,99.0,0.50,18.18,10.38,33,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,31,7,56,999,99.0,99.0,0.49,16.67,9.93,6,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,31,8,26,999,99.0,99.0,0.57,18.18,10.36,26,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,31,8,56,999,99.0,99.0,0.57,18.18,10.30,38,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,31,9,26,999,99.0,99.0,0.59,16.67,10.20,12,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,31,9,56,999,99.0,99.0,0.49,11.11,9.80,349,9999.0,999.0,11.9,999.0,99.0,99.00
2021,1,31,10,26,999,99.0,99.0,0.56,18.18,10.63,31,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,10,56,999,99.0,99.0,0.48,16.67,9.82,2,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,11,26,999,99.0,99.0,0.49,16.67,9.54,7,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,31,11,56,999,99.0,99.0,0.45,16.67,9.16,359,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,31,12,26,999,99.0,99.0,0.48,16.67,8.95,6,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,31,12,56,999,99.0,99.0,0.56,16.67,9.86,9,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,13,26,999,99.0,99.0,0.55,16.67,8.88,10,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,13,56,999,99.0,99.0,0.53,16.67,8.92,6,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,14,26,999,99.0,99.0,0.53,16.67,9.09,12,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,14,56,999,99.0,99.0,0.60,16.67,10.35,3,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,15,26,999,99.0,99.0,0.62,16.67,9.60,3,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,15,56,999,99.0,99.0,0.59,16.67,9.39,349,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,16,26,999,99.0,99.0,0.63,16.67,10.45,6,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,16,56,999,99.0,99.0,0.57,16.67,9.53,12,9999.0,999.0,12.0,999.0,99.0,99.00
2021,1,31,17,26,999,99.0,99.0,0.64,16.67,9.58,346,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,17,56,999,99.0,99.0,0.62,11.76,9.61,343,9999.0,999.0,12.1,999.0,99.0,99.00
2021,1,31,18,26,999,99.0,99.0,0.65,16.67,9.59,5,9999.0,999.0,12.3,999.0,99.0,99.00
2021,1,31,18,56,999,99.0,99.0,0.74,15.38,10.15,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,1,31,19,26,999,99.0,99.0,0.72,11.76,10.28,339,9999.0,999.0,12.3,999.0,99.0,99.00
2021,1,31,19,56,999,99.0,99.0,0.71,11.11,9.81,343,9999.0,999.0,12.3,999.0,99.0,99.00
2021,1,31,20,26,999,99.0,99.0,0.77,15.38,10.46,356,9999.0,999.0,12.4,999.0,99.0,99.00
2021,1,31,20,56,999,99.0,99.0,0.72,16.67,10.34,9,9999.0,999.0,12.3,999.0,99.0,99.00
2021,1,31,21,26,999,99.0,99.0,0.69,11.11,9.92,345,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,31,21,56,999,99.0,99.0,0.82,15.38,10.86,358,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,31,22,26,999,99.0,99.0,0.66,16.67,10.67,359,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,31,22,56,999,99.0,99.0,0.72,15.38,10.58,2,9999.0,999.0,12.2,999.0,99.0,99.00
2021,1,31,23,26,999,99.0,99.0,0.80,15.38,10.51,353,9999.0,999.0,12.3,999.0,99.0,99.00
2021,1,31,23,56,999,99.0,99.0,0.74,10.53,10.17,341,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,0,26,999,99.0,99.0,0.85,11.11,10.34,345,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,1,0,56,999,99.0,99.0,0.66,15.38,10.46,7,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,1,26,999,99.0,99.0,0.73,10.53,9.53,345,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,1,56,999,99.0,99.0,0.74,10.53,10.53,345,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,2,26,999,99.0,99.0,0.67,10.53,9.70,345,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,1,2,56,999,99.0,99.0,0.64,11.11,9.73,348,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,1,3,26,999,99.0,99.0,0.70,10.53,9.99,346,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,3,56,999,99.0,99.0,0.67,15.38,10.38,9,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,1,4,26,999,99.0,99.0,0.69,10.53,10.02,348,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,4,56,999,99.0,99.0,0.70,14.29,10.08,359,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,5,26,999,99.0,99.0,0.81,9.88,10.20,346,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,5,56,999,99.0,99.0,0.81,9.88,10.12,346,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,6,26,999,99.0,99.0,0.98,11.11,10.49,351,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,6,56,999,99.0,99.0,0.92,9.88,10.27,343,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,7,26,999,99.0,99.0,1.01,9.88,10.29,343,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,7,56,999,99.0,99.0,1.11,11.11,10.50,352,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,8,26,999,99.0,99.0,1.11,11.11,10.54,348,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,8,56,999,99.0,99.0,1.10,9.88,10.35,345,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,9,26,999,99.0,99.0,1.35,11.76,10.80,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,9,56,999,99.0,99.0,1.28,11.76,11.01,351,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,10,26,999,99.0,99.0,1.22,11.11,10.79,348,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,10,56,999,99.0,99.0,1.15,11.76,10.99,348,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,11,26,999,99.0,99.0,1.33,15.38,11.24,6,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,11,56,999,99.0,99.0,1.28,11.76,11.07,351,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,12,26,999,99.0,99.0,1.31,12.50,11.45,353,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,12,56,999,99.0,99.0,1.38,14.29,11.60,355,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,13,26,999,99.0,99.0,1.41,12.50,11.78,355,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,13,56,999,99.0,99.0,1.33,15.38,11.77,5,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,14,26,999,99.0,99.0,1.32,13.33,11.57,353,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,14,56,999,99.0,99.0,1.39,14.29,11.95,0,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,15,26,999,99.0,99.0,1.28,13.33,11.83,358,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,15,56,999,99.0,99.0,1.21,14.29,11.51,0,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,16,26,999,99.0,99.0,1.26,15.38,11.42,9,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,16,56,999,99.0,99.0,1.29,11.76,11.39,351,9999.0,999.0,12.1,999.0,99.0,99.00
2021,2,1,17,26,999,99.0,99.0,1.10,14.29,11.35,3,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,17,56,999,99.0,99.0,1.16,14.29,11.11,2,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,1,18,26,999,99.0,99.0,1.26,14.29,11.52,358,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,18,56,999,99.0,99.0,1.24,14.29,11.49,358,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,1,19,26,999,99.0,99.0,1.16,13.33,11.28,359,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,1,19,56,999,99.0,99.0,1.11,14.29,11.07,3,9999.0,999.0,12.7,999.0,99.0,99.00
2021,2,1,20,26,999,99.0,99.0,1.23,13.33,11.16,358,9999.0,999.0,12.7,999.0,99.0,99.00
2021,2,1,20,56,999,99.0,99.0,1.20,13.33,10.93,358,9999.0,999.0,12.7,999.0,99.0,99.00
2021,2,1,21,26,999,99.0,99.0,1.21,14.29,11.40,0,9999.0,999.0,12.6,999.0,99.0,99.00
2021,2,1,21,56,999,99.0,99.0,1.09,13.33,11.13,358,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,1,22,26,999,99.0,99.0,1.08,13.33,10.98,2,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,1,22,56,999,99.0,99.0,1.11,13.33,11.04,0,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,23,26,999,99.0,99.0,1.17,11.11,10.94,348,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,1,23,56,999,99.0,99.0,1.25,15.38,11.20,14,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,0,26,999,99.0,99.0,1.23,11.11,10.88,345,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,0,56,999,99.0,99.0,1.12,11.76,10.71,352,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,1,26,999,99.0,99.0,1.05,11.76,10.83,352,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,1,56,999,99.0,99.0,1.14,13.33,10.97,356,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,2,26,999,99.0,99.0,1.08,11.76,10.89,349,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,2,56,999,99.0,99.0,1.10,12.50,10.95,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,3,26,999,99.0,99.0,1.22,13.33,11.27,352,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,3,56,999,99.0,99.0,1.11,12.50,11.20,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,4,26,999,99.0,99.0,1.16,13.33,11.51,353,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,4,56,999,99.0,99.0,1.16,14.29,11.63,359,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,5,26,999,99.0,99.0,1.18,14.29,11.29,356,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,5,56,999,99.0,99.0,1.09,14.29,11.37,356,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,6,26,999,99.0,99.0,1.22,14.29,11.71,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,6,56,999,99.0,99.0,1.21,13.33,11.74,351,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,7,26,999,99.0,99.0,1.36,14.29,11.87,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,7,56,999,99.0,99.0,1.37,14.29,11.98,353,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,8,26,999,99.0,99.0,1.41,13.33,12.08,353,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,8,56,999,99.0,99.0,1.37,14.29,11.69,358,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,9,26,999,99.0,99.0,1.45,14.29,12.03,353,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,9,56,999,99.0,99.0,1.42,13.33,11.57,351,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,10,26,999,99.0,99.0,1.48,13.33,11.75,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,10,56,999,99.0,99.0,1.38,12.50,11.47,346,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,11,26,999,99.0,99.0,1.30,13.33,11.05,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,11,56,999,99.0,99.0,1.22,13.33,10.95,356,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,12,26,999,99.0,99.0,1.22,14.29,10.93,0,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,12,56,999,99.0,99.0,1.12,14.29,10.56,6,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,13,26,999,99.0,99.0,1.16,11.11,10.03,351,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,13,56,999,99.0,99.0,1.19,12.50,9.81,355,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,14,26,999,99.0,99.0,1.08,11.11,9.65,355,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,14,56,999,99.0,99.0,1.14,11.76,9.73,355,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,15,26,999,99.0,99.0,1.12,11.11,9.82,348,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,15,56,999,99.0,99.0,1.12,14.29,10.05,358,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,16,26,999,99.0,99.0,1.11,14.29,10.11,2,9999.0,999.0,12.1,999.0,99.0,99.00
2021,2,2,16,56,999,99.0,99.0,1.15,11.76,10.02,352,9999.0,999.0,12.1,999.0,99.0,99.00
2021,2,2,17,26,999,99.0,99.0,1.13,11.76,10.03,353,9999.0,999.0,12.1,999.0,99.0,99.00
2021,2,2,17,56,999,99.0,99.0,1.20,11.11,10.08,351,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,18,26,999,99.0,99.0,1.23,11.76,10.47,348,9999.0,999.0,12.2,999.0,99.0,99.00
2021,2,2,18,56,999,99.0,99.0,1.18,12.50,10.44,351,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,19,26,999,99.0,99.0,1.32,12.50,10.57,349,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,19,56,999,99.0,99.0,1.29,13.33,10.69,355,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,20,26,999,99.0,99.0,1.27,11.76,10.54,346,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,20,56,999,99.0,99.0,1.29,11.76,10.69,348,9999.0,999.0,12.3,999.0,99.0,99.00
2021,2,2,21,26,999,99.0,99.0,1.36,11.76,10.71,351,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,2,21,56,999,99.0,99.0,1.38,11.11,10.88,345,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,2,22,26,999,99.0,99.0,1.41,11.76,10.90,346,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,2,22,56,999,99.0,99.0,1.50,12.50,10.97,342,9999.0,999.0,12.7,999.0,99.0,99.00
2021,2,2,23,26,999,99.0,99.0,1.45,13.33,10.98,353,9999.0,999.0,12.6,999.0,99.0,99.00
2021,2,2,23,56,999,99.0,99.0,1.42,12.50,10.77,348,9999.0,999.0,12.6,999.0,99.0,99.00
2021,2,3,0,26,999,99.0,99.0,1.26,13.33,10.52,351,9999.0,999.0,12.7,999.0,99.0,99.00
2021,2,3,0,56,999,99.0,99.0,1.41,12.50,10.71,352,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,3,1,26,999,99.0,99.0,1.50,12.50,10.92,355,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,3,1,56,999,99.0,99.0,1.43,12.50,10.58,352,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,3,2,26,999,99.0,99.0,1.35,12.50,10.51,355,9999.0,999.0,12.5,999.0,99.0,99.00
2021,2,3,2,56,999,99.0,99.0,1.38,13.33,10.55,359,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,3,26,999,99.0,99.0,1.29,12.50,10.29,356,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,3,56,999,99.0,99.0,1.24,13.33,9.89,358,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,4,26,999,99.0,99.0,1.41,13.33,10.24,359,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,4,56,999,99.0,99.0,1.28,13.33,10.12,359,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,5,26,999,99.0,99.0,1.16,12.50,9.70,359,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,5,56,999,99.0,99.0,1.33,11.76,9.98,353,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,6,26,999,99.0,99.0,1.11,13.33,9.31,0,9999.0,999.0,12.4,999.0,99.0,99.00
2021,2,3,6,56,999,99.0,99.0,1.17,11.11,8.73,352,9999.0,999.0,12.4,999.0,99.0,99.00
