#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2016,1,1,8,49,999,99.0,99.0,0.73,14.29,6.36,359,9999.0,999.0,12.3,999.0,99.0,99.00
2016,1,1,9,19,999,99.0,99.0,0.78,11.76,6.72,349,9999.0,999.0,12.3,999.0,99.0,99.00
2016,1,1,10,19,999,99.0,99.0,0.82,13.33,6.90,346,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,10,49,999,99.0,99.0,0.82,12.50,7.30,351,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,11,19,999,99.0,99.0,0.79,11.76,6.52,348,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,11,49,999,99.0,99.0,0.74,12.50,6.46,349,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,12,19,999,99.0,99.0,0.75,11.76,7.47,348,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,12,49,999,99.0,99.0,0.77,12.50,7.87,351,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,14,19,999,99.0,99.0,0.71,14.29,6.07,0,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,14,49,999,99.0,99.0,0.67,12.50,6.93,359,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,15,19,999,99.0,99.0,0.64,12.50,7.38,351,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,15,49,999,99.0,99.0,0.70,13.33,8.05,359,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,16,19,999,99.0,99.0,0.64,13.33,8.75,352,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,16,49,999,99.0,99.0,0.72,13.33,9.95,356,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,17,19,999,99.0,99.0,0.70,13.33,8.10,351,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,18,19,999,99.0,99.0,0.83,18.18,6.88,13,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,18,49,999,99.0,99.0,0.81,13.33,7.78,356,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,19,19,999,99.0,99.0,0.86,18.18,8.73,3,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,19,49,999,99.0,99.0,0.79,13.33,7.78,355,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,20,19,999,99.0,99.0,0.83,16.67,8.62,3,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,20,49,999,99.0,99.0,0.74,16.67,8.24,7,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,1,21,19,999,99.0,99.0,0.78,16.67,9.10,5,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,22,19,999,99.0,99.0,0.81,16.67,9.06,5,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,22,49,999,99.0,99.0,0.82,16.67,9.29,3,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,23,19,999,99.0,99.0,0.83,16.67 1,0.22,3,9999.0,999.0,12.2,999.0,99.0,99.00
2016,1,1,23,49,999,99.0,99.0,0.77,16.67,9.69,3,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,0,49,999,99.0,99.0,0.77,16.67 1,0.40,3,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,1,19,999,99.0,99.0,0.86,16.67 1,0.53,2,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,2,19,999,99.0,99.0,0.84,13.33 1,0.31,355,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,2,49,999,99.0,99.0,0.91,14.29 1,0.56,2,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,3,19,999,99.0,99.0,0.86,13.33 1,0.82,352,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,3,49,999,99.0,99.0,0.77,16.67 1,0.29,356,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,4,49,999,99.0,99.0,0.80,12.50 1,0.34,352,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,5,19,999,99.0,99.0,0.76,15.38 1,0.48,7,9999.0,999.0,12.1,999.0,99.0,99.00
2016,1,2,6,19,999,99.0,99.0,0.78,13.33 1,0.87,355,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,6,49,999,99.0,99.0,0.79,12.50 1,0.87,353,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,7,19,999,99.0,99.0,0.79,15.38 1,1.37,0,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,7,49,999,99.0,99.0,0.98,12.50 1,1.69,351,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,8,49,999,99.0,99.0,0.98,15.38 1,1.83,9,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,9,19,999,99.0,99.0,0.85,12.50 1,1.17,346,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,10,19,999,99.0,99.0,0.90,15.38 1,1.47,2,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,10,49,999,99.0,99.0,0.90,12.50 1,1.07,349,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,11,19,999,99.0,99.0,0.84,15.38 1,0.76,0,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,11,49,999,99.0,99.0,0.87,13.33 1,0.86,352,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,12,19,999,99.0,99.0,0.92,12.50 1,1.53,352,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,12,49,999,99.0,99.0,0.86,14.29 1,1.57,359,9999.0,999.0,12.0,999.0,99.0,99.00
2016,1,2,13,19,999,99.0,99.0,0.88,12.50 1,1.41,349,9999.0,999.0,11.9,999.0,99.0,99.00
2016,1,2,14,19,999,99.0,99.0,0.87,13.33 1,0.96,353,9999.0,999.0,12.6,999.0,99.0,99.00
2016,1,2,14,49,999,99.0,99.0,0.79,14.29 1,0.64,5,9999.0,999.0,12.6,999.0,99.0,99.00
2016,1,2,15,19,999,99.0,99.0,0.84,12.50 1,0.82,353,9999.0,999.0,12.6,999.0,99.0,99.00
2016,1,2,15,49,999,99.0,99.0,0.83,13.33 1,0.75,352,9999.0,999.0,12.6,999.0,99.0,99.00
2016,1,2,16,19,999,99.0,99.0,0.81,12.50 1,0.81,353,9999.0,999.0,12.5,999.0,99.0,99.00
2016,1,2,16,49,999,99.0,99.0,0.79,11.76 1,0.49,349,9999.0,999.0,12.5,999.0,99.0,99.00
2016,1,2,17,19,999,99.0,99.0,0.81,13.33 1,0.63,356,9999.0,999.0,12.5,999.0,99.0,99.00
2016,1,2,18,19,999,99.0,99.0,0.89,12.50 1,0.59,352,9999.0,999.0,12.4,999.0,99.0,99.00
2016,1,2,18,49,999,99.0,99.0,0.76,13.33 1,0.43,355,9999.0,999.0,12.5,999.0,99.0,99.00
2016,1,2,19,19,999,99.0,99.0,0.81,12.50 1,0.57,351,9999.0,999.0,12.6,999.0,99.0,99.00
2016,1,2,19,49,999,99.0,99.0,0.75,12.50 1,0.05,351,9999.0,999.0,12.8,999.0,99.0,99.00
2016,1,2,20,19,999,99.0,99.0,0.72,12.50,9.98,351,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,2,20,49,999,99.0,99.0,0.79,11.76 1,0.42,352,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,2,21,19,999,99.0,99.0,0.71,12.50 1,0.84,348,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,2,22,19,999,99.0,99.0,0.69,13.33 1,0.23,353,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,2,22,49,999,99.0,99.0,0.67,11.76 1,0.42,349,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,2,23,49,999,99.0,99.0,0.64,11.11,9.79,348,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,0,49,999,99.0,99.0,0.57,12.50,9.99,351,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,1,19,999,99.0,99.0,0.69,12.50 1,1.15,349,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,2,19,999,99.0,99.0,0.66,11.76 1,0.79,346,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,2,49,999,99.0,99.0,0.64,13.33 1,0.82,355,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,3,19,999,99.0,99.0,0.64,11.76 1,1.01,348,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,3,49,999,99.0,99.0,0.61,11.76 1,0.74,349,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,4,19,999,99.0,99.0,0.61,12.50 1,0.64,349,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,4,49,999,99.0,99.0,0.66,11.76 1,0.95,351,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,5,19,999,99.0,99.0,0.63,13.33 1,1.24,353,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,6,19,999,99.0,99.0,0.60,11.76,9.41,349,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,6,49,999,99.0,99.0,0.59,18.18,8.86,12,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,7,19,999,99.0,99.0,0.59,18.18,9.00,12,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,7,49,999,99.0,99.0,0.64,18.18,8.84,7,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,8,19,999,99.0,99.0,0.68,18.18,9.63,10,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,8,49,999,99.0,99.0,0.69,18.18,9.52,12,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,9,19,999,99.0,99.0,0.63,18.18,9.40,20,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,10,19,999,99.0,99.0,0.76,16.67 1,0.04,0,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,10,49,999,99.0,99.0,0.66,16.67,9.01,353,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,11,19,999,99.0,99.0,0.67,16.67,9.99,6,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,11,49,999,99.0,99.0,0.57,15.38,9.49,345,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,12,19,999,99.0,99.0,0.74,16.67 1,1.50,359,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,12,49,999,99.0,99.0,0.65,16.67 1,0.93,7,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,13,19,999,99.0,99.0,0.82,16.67 1,2.14,0,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,14,19,999,99.0,99.0,0.68,16.67 1,1.63,6,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,3,14,49,999,99.0,99.0,0.80,16.67 1,2.50,359,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,15,19,999,99.0,99.0,0.64,16.67 1,0.66,7,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,15,49,999,99.0,99.0,0.58,14.29 1,0.28,355,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,16,19,999,99.0,99.0,0.71,16.67 1,1.43,353,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,16,49,999,99.0,99.0,0.68,14.29 1,0.76,352,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,17,19,999,99.0,99.0,0.68,15.38 1,0.44,2,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,18,19,999,99.0,99.0,0.69,13.33 1,0.48,351,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,18,49,999,99.0,99.0,0.71,14.29 1,0.53,358,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,19,19,999,99.0,99.0,0.66,12.50 1,0.52,348,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,19,49,999,99.0,99.0,0.66,15.38 1,0.49,9,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,20,49,999,99.0,99.0,0.75,12.50,9.50,348,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,21,19,999,99.0,99.0,0.74,15.38,8.67,355,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,22,19,999,99.0,99.0,0.78,12.50,9.47,348,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,22,49,999,99.0,99.0,0.92,13.33 1,0.89,349,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,3,23,19,999,99.0,99.0,0.75,15.38,9.96,355,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,3,23,49,999,99.0,99.0,0.93,13.33 1,1.46,351,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,0,19,999,99.0,99.0,0.80,13.33 1,0.97,355,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,0,49,999,99.0,99.0,0.77,14.29 1,1.00,2,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,1,19,999,99.0,99.0,0.74,14.29 1,0.74,355,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,1,49,999,99.0,99.0,0.96,14.29 1,2.01,353,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,2,19,999,99.0,99.0,0.91,14.29 1,1.72,352,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,2,49,999,99.0,99.0,0.80,14.29 1,1.51,349,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,3,19,999,99.0,99.0,0.90,14.29 1,2.22,355,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,3,49,999,99.0,99.0,0.82,12.50 1,1.70,348,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,4,49,999,99.0,99.0,0.83,12.50 1,1.36,346,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,5,19,999,99.0,99.0,0.80,15.38 1,1.64,2,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,6,19,999,99.0,99.0,0.75,14.29 1,0.91,358,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,6,49,999,99.0,99.0,0.77,13.33 1,0.55,352,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,7,19,999,99.0,99.0,0.85,14.29 1,0.65,0,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,7,49,999,99.0,99.0,0.89,12.50 1,0.74,348,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,8,49,999,99.0,99.0,1.16,13.33 1,1.51,351,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,9,19,999,99.0,99.0,1.13,13.33 1,1.39,352,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,10,19,999,99.0,99.0,1.08,13.33 1,1.25,352,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,10,49,999,99.0,99.0,0.96,11.76 1,0.92,345,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,11,49,999,99.0,99.0,1.20,13.33 1,1.61,353,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,12,49,999,99.0,99.0,1.15,14.29 1,1.40,346,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,13,19,999,99.0,99.0,1.21,11.76 1,1.49,345,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,14,49,999,99.0,99.0,1.37,14.29 1,1.90,349,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,15,19,999,99.0,99.0,1.20,14.29 1,1.47,348,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,15,49,999,99.0,99.0,1.27,14.29 1,1.75,352,9999.0,999.0,13.0,999.0,99.0,99.00
2016,1,4,16,49,999,99.0,99.0,1.46,13.33 1,1.89,351,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,17,19,999,99.0,99.0,1.18,13.33 1,1.23,352,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,4,18,19,999,99.0,99.0,1.14,13.33 1,1.45,355,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,4,18,49,999,99.0,99.0,1.22,11.76 1,1.18,348,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,4,19,19,999,99.0,99.0,1.28,13.33 1,1.37,346,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,4,19,49,999,99.0,99.0,1.17,13.33 1,1.40,352,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,4,20,49,999,99.0,99.0,1.13,13.33 1,1.01,348,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,4,21,19,999,99.0,99.0,1.13,13.33 1,1.21,346,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,4,22,19,999,99.0,99.0,1.15,12.50 1,1.29,351,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,4,22,49,999,99.0,99.0,1.25,13.33 1,1.79,351,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,4,23,19,999,99.0,99.0,0.99,13.33 1,1.16,352,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,4,23,49,999,99.0,99.0,1.21,13.33 1,1.67,349,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,0,19,999,99.0,99.0,1.11,13.33 1,1.78,352,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,0,49,999,99.0,99.0,1.16,13.33 1,1.95,351,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,1,19,999,99.0,99.0,1.15,12.50 1,1.90,346,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,2,19,999,99.0,99.0,1.18,14.29 1,2.13,352,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,2,49,999,99.0,99.0,1.36,14.29 1,2.25,351,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,3,19,999,99.0,99.0,1.29,13.33 1,1.97,349,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,3,49,999,99.0,99.0,1.28,12.50 1,1.76,349,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,4,49,999,99.0,99.0,1.28,13.33 1,2.05,355,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,5,19,999,99.0,99.0,1.16,13.33 1,1.75,352,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,6,19,999,99.0,99.0,1.29,13.33 1,1.89,352,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,6,49,999,99.0,99.0,1.37,11.76 1,1.72,348,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,7,19,999,99.0,99.0,1.36,11.76 1,1.37,346,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,7,49,999,99.0,99.0,1.24,14.29 1,1.57,353,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,8,19,999,99.0,99.0,1.34,14.29 1,1.83,352,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,8,49,999,99.0,99.0,1.36,13.33 1,1.72,352,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,9,19,999,99.0,99.0,1.33,11.76 1,1.43,345,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,10,19,999,99.0,99.0,1.37,14.29 1,1.66,355,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,10,49,999,99.0,99.0,1.22,11.76 1,1.42,343,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,5,11,19,999,99.0,99.0,1.39,13.33 1,1.70,352,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,11,49,999,99.0,99.0,1.25,13.33 1,1.58,351,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,12,19,999,99.0,99.0,1.41,14.29 1,1.92,349,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,12,49,999,99.0,99.0,1.41,14.29 1,1.84,349,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,13,19,999,99.0,99.0,1.50,12.50 1,1.75,351,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,14,19,999,99.0,99.0,1.37,14.29 1,1.42,355,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,14,49,999,99.0,99.0,1.41,14.29 1,1.51,353,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,15,19,999,99.0,99.0,1.32,13.33 1,2.04,346,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,15,49,999,99.0,99.0,1.66,14.29 1,2.30,351,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,16,19,999,99.0,99.0,1.28,12.50 1,1.78,348,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,16,49,999,99.0,99.0,1.37,14.29 1,2.01,355,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,5,17,19,999,99.0,99.0,1.38,14.29 1,1.78,349,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,18,49,999,99.0,99.0,1.39,13.33 1,1.35,352,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,19,19,999,99.0,99.0,1.28,13.33 1,0.37,353,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,19,49,999,99.0,99.0,1.55,12.50 1,0.68,348,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,20,19,999,99.0,99.0,1.41,13.33 1,0.00,356,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,20,49,999,99.0,99.0,1.41,20.00,9.70,16,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,21,19,999,99.0,99.0,1.47,20.00 1,0.14,14,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,22,19,999,99.0,99.0,1.48,20.00 1,0.54,14,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,22,49,999,99.0,99.0,1.45,20.00 1,0.77,14,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,23,19,999,99.0,99.0,1.56,20.00 1,1.13,14,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,5,23,49,999,99.0,99.0,1.52,18.18 1,0.67,14,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,0,49,999,99.0,99.0,1.49,11.76 1,0.59,345,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,1,19,999,99.0,99.0,1.61,18.18 1,1.05,9,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,2,19,999,99.0,99.0,1.39,20.00 1,0.22,5,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,2,49,999,99.0,99.0,1.60,20.00 1,0.96,12,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,3,19,999,99.0,99.0,1.59,18.18 1,0.98,10,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,3,49,999,99.0,99.0,1.59,16.67 1,0.63,3,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,4,19,999,99.0,99.0,1.55,16.67 1,0.90,2,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,4,49,999,99.0,99.0,1.60,16.67 1,0.88,3,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,5,19,999,99.0,99.0,1.57,20.00 1,0.96,10,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,6,19,999,99.0,99.0,1.64,13.33 1,1.10,352,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,6,49,999,99.0,99.0,1.58,16.67 1,1.28,2,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,7,19,999,99.0,99.0,1.66,18.18 1,1.44,12,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,7,49,999,99.0,99.0,1.45,16.67 1,0.61,6,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,8,19,999,99.0,99.0,1.77,18.18 1,1.60,6,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,8,49,999,99.0,99.0,1.71,18.18 1,1.32,10,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,9,19,999,99.0,99.0,1.61,16.67 1,1.17,5,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,10,19,999,99.0,99.0,1.85,16.67 1,1.67,3,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,10,49,999,99.0,99.0,1.72,16.67 1,1.60,2,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,11,19,999,99.0,99.0,1.73,11.76 1,1.15,348,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,6,11,49,999,99.0,99.0,1.73,11.76 1,1.21,349,9999.0,999.0,13.4,999.0,99.0,99.00
2016,1,6,12,49,999,99.0,99.0,1.73,11.76 1,1.73,346,9999.0,999.0,13.3,999.0,99.0,99.00
2016,1,6,13,19,999,99.0,99.0,1.76,18.18 1,1.60,9,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,6,14,19,999,99.0,99.0,1.66,11.76 1,1.39,346,9999.0,999.0,13.1,999.0,99.0,99.00
2016,1,6,14,49,999,99.0,99.0,1.81,13.33 1,1.58,351,9999.0,999.0,12.9,999.0,99.0,99.00
2016,1,6,15,19,999,99.0,99.0,1.84,12.50 1,1.96,348,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,6,15,49,999,99.0,99.0,1.72,16.67 1,2.23,356,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,6,16,49,999,99.0,99.0,1.80,12.50 1,1.46,346,9999.0,999.0,13.2,999.0,99.0,99.00
2016,1,6,17,19,999,99.0,99.0,1.94,16.67 1,1.70,2,9999.0,999.0,13.2,999.0,99.0,99.00
