#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD  , APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec  , sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2017,4,20,17,51,999,99.0,99.0,1.27,11.76 1,0.31,343,9999.0,999.0,14.5,999.0,99.0,99.00
2017,4,20,18,21,999,99.0,99.0,1.34,12.50 1,0.35,351,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,20,18,51,999,99.0,99.0,1.31,11.11 1,0.28,345,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,20,19,21,999,99.0,99.0,1.07,11.11,9.65,348,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,20,19,51,999,99.0,99.0,1.26,11.76,9.88,351,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,20,20,21,999,99.0,99.0,1.22,11.76,9.62,348,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,20,20,51,999,99.0,99.0,1.21,11.76,9.17,346,9999.0,999.0,14.6,999.0,99.0,99.00
2017,4,20,21,21,999,99.0,99.0,1.22,13.33,8.35,351,9999.0,999.0,14.6,999.0,99.0,99.00
2017,4,20,21,51,999,99.0,99.0,1.46,11.76,8.57,346,9999.0,999.0,14.5,999.0,99.0,99.00
2017,4,20,22,21,999,99.0,99.0,1.39,12.50,7.74,349,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,20,22,51,999,99.0,99.0,1.54,11.11,7.08,345,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,20,23,21,999,99.0,99.0,1.65,11.76,7.33,349,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,20,23,51,999,99.0,99.0,1.61,11.76,7.09,348,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,21,0,21,999,99.0,99.0,1.63,12.50,6.69,349,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,21,0,51,999,99.0,99.0,1.87,11.76,7.30,343,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,21,1,21,999,99.0,99.0,1.91,13.33,7.31,348,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,21,1,51,999,99.0,99.0,1.96,12.50,7.08,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,21,2,21,999,99.0,99.0,1.95,12.50,7.14,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,21,2,51,999,99.0,99.0,1.97,12.50,7.29,346,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,21,3,21,999,99.0,99.0,2.17,12.50,8.02,346,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,3,51,999,99.0,99.0,1.80,11.76,7.38,342,9999.0,999.0,13.2,999.0,99.0,99.00
2017,4,21,4,21,999,99.0,99.0,1.98,11.76,8.16,341,9999.0,999.0,13.2,999.0,99.0,99.00
2017,4,21,4,51,999,99.0,99.0,1.95,13.33,8.40,349,9999.0,999.0,13.2,999.0,99.0,99.00
2017,4,21,5,21,999,99.0,99.0,1.72,12.50,8.18,346,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,5,51,999,99.0,99.0,1.72,11.11,8.28,346,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,6,21,999,99.0,99.0,1.76,12.50,8.74,345,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,6,51,999,99.0,99.0,1.57,12.50,8.26,348,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,7,21,999,99.0,99.0,1.86,12.50,9.52,348,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,7,51,999,99.0,99.0,1.83,12.50,9.34,346,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,8,21,999,99.0,99.0,1.64,12.50,8.92,351,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,8,51,999,99.0,99.0,1.70,12.50,9.03,351,9999.0,999.0,13.3,999.0,99.0,99.00
2017,4,21,9,21,999,99.0,99.0,1.65,11.76,8.94,348,9999.0,999.0,13.3,999.0,99.0,99.00
2017,4,21,9,51,999,99.0,99.0,1.64,11.76,9.02,348,9999.0,999.0,13.3,999.0,99.0,99.00
2017,4,21,10,21,999,99.0,99.0,1.66,11.11,9.06,342,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,10,51,999,99.0,99.0,1.81,12.50,9.51,348,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,21,11,21,999,99.0,99.0,1.62,12.50,9.48,348,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,21,11,51,999,99.0,99.0,1.62,12.50,9.58,348,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,21,12,21,999,99.0,99.0,1.44,12.50,8.89,349,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,21,12,51,999,99.0,99.0,1.58,13.33,9.57,352,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,21,13,21,999,99.0,99.0,1.39,10.53,9.08,339,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,21,13,51,999,99.0,99.0,1.49,11.76,9.51,348,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,14,21,999,99.0,99.0,1.34,12.50,8.99,346,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,14,51,999,99.0,99.0,1.38,12.50,9.28,346,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,15,21,999,99.0,99.0,1.30,12.50,8.94,349,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,21,15,51,999,99.0,99.0,1.25,12.50,8.90,351,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,21,16,21,999,99.0,99.0,1.21,12.50,8.53,351,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,21,16,51,999,99.0,99.0,1.22,13.33,8.58,351,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,21,17,21,999,99.0,99.0,1.29,12.50,8.75,351,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,21,17,51,999,99.0,99.0,1.29,12.50,8.71,346,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,21,18,21,999,99.0,99.0,1.34,12.50,8.91,346,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,21,18,51,999,99.0,99.0,1.37,12.50,8.97,346,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,21,19,21,999,99.0,99.0,1.04,11.76,7.70,348,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,21,19,51,999,99.0,99.0,1.13,12.50,8.15,352,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,21,20,21,999,99.0,99.0,1.26,11.76,8.13,348,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,21,20,51,999,99.0,99.0,1.14,11.76,7.48,351,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,21,21,21,999,99.0,99.0,1.21,11.76,7.47,351,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,21,21,51,999,99.0,99.0,1.42,11.76,7.60,349,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,21,22,21,999,99.0,99.0,1.37,11.11,7.40,351,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,21,22,51,999,99.0,99.0,1.26,11.11,6.91,348,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,21,23,21,999,99.0,99.0,1.44,11.76,7.31,348,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,21,23,51,999,99.0,99.0,1.41,11.76,7.24,351,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,22,0,21,999,99.0,99.0,1.27,11.76,7.30,349,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,22,0,51,999,99.0,99.0,1.35,11.11,7.96,343,9999.0,999.0,14.4,999.0,99.0,99.00
2017,4,22,1,21,999,99.0,99.0,1.26,11.76,7.89,348,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,22,1,51,999,99.0,99.0,1.35,11.11,8.65,343,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,22,2,21,999,99.0,99.0,1.31,11.76,8.35,342,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,22,2,51,999,99.0,99.0,1.30,11.11,8.18,345,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,22,3,21,999,99.0,99.0,1.30,11.11,8.16,345,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,22,3,51,999,99.0,99.0,1.09,11.11,7.23,345,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,22,4,21,999,99.0,99.0,1.19,11.76,7.74,348,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,22,4,51,999,99.0,99.0,1.17,11.76,7.92,343,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,22,5,21,999,99.0,99.0,1.07,10.53,7.53,336,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,22,5,51,999,99.0,99.0,1.11,10.53,8.07,341,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,22,6,21,999,99.0,99.0,1.03,11.76,8.44,348,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,6,51,999,99.0,99.0,0.99,10.53,7.87,343,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,7,21,999,99.0,99.0,0.90,11.11,7.62,343,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,7,51,999,99.0,99.0,0.97,11.11,7.98,346,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,8,21,999,99.0,99.0,0.86,11.11,7.69,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,8,51,999,99.0,99.0,0.87,11.76,7.78,343,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,9,21,999,99.0,99.0,0.81,11.76,8.01,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,9,51,999,99.0,99.0,0.84,10.53,7.76,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,10,21,999,99.0,99.0,0.82,11.11,7.91,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,10,51,999,99.0,99.0,0.78,10.53,7.90,341,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,22,11,21,999,99.0,99.0,0.77,11.11,7.81,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,11,51,999,99.0,99.0,0.79,10.53,7.84,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,12,21,999,99.0,99.0,0.79,11.11,7.77,346,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,22,12,51,999,99.0,99.0,0.72,16.67,7.16,349,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,22,13,21,999,99.0,99.0,0.73,11.11,7.68,342,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,22,13,51,999,99.0,99.0,0.72,11.11,7.37,345,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,22,14,21,999,99.0,99.0,0.67,16.67,6.71,355,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,22,14,51,999,99.0,99.0,0.69,11.11,6.99,348,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,22,15,21,999,99.0,99.0,0.66,11.11,7.16,343,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,22,15,51,999,99.0,99.0,0.67,16.67,7.28,355,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,22,16,21,999,99.0,99.0,0.63,11.11,7.08,349,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,22,16,51,999,99.0,99.0,0.61,16.67,7.37,355,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,22,17,21,999,99.0,99.0,0.63,16.67,7.34,352,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,22,17,51,999,99.0,99.0,0.65,16.67,7.75,355,9999.0,999.0,14.5,999.0,99.0,99.00
2017,4,22,18,21,999,99.0,99.0,0.64,16.67,8.16,352,9999.0,999.0,14.5,999.0,99.0,99.00
2017,4,22,18,51,999,99.0,99.0,0.60,16.67,7.68,352,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,19,21,999,99.0,99.0,0.62,16.67,8.14,353,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,19,51,999,99.0,99.0,0.68,16.67,8.91,353,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,20,21,999,99.0,99.0,0.62,16.67,8.12,351,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,20,51,999,99.0,99.0,0.59,16.67,7.74,352,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,21,21,999,99.0,99.0,0.65,16.67,7.16,351,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,21,51,999,99.0,99.0,0.64,16.67,6.87,349,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,22,21,999,99.0,99.0,0.68,16.67,6.88,352,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,22,51,999,99.0,99.0,0.65,16.67,5.90,351,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,23,21,999,99.0,99.0,0.61,16.67,5.20,351,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,22,23,51,999,99.0,99.0,0.71,16.67,4.72,348,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,23,0,21,999,99.0,99.0,0.80,16.67,4.62,349,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,23,0,51,999,99.0,99.0,0.76,16.67,5.00,351,9999.0,999.0,14.7,999.0,99.0,99.00
2017,4,23,1,21,999,99.0,99.0,0.78,16.67,5.41,351,9999.0,999.0,14.6,999.0,99.0,99.00
2017,4,23,1,51,999,99.0,99.0,0.81,16.67,5.22,355,9999.0,999.0,14.5,999.0,99.0,99.00
2017,4,23,2,51,999,99.0,99.0,1.09,16.67,4.85,348,9999.0,999.0,14.4,999.0,99.0,99.00
2017,4,23,3,21,999,99.0,99.0,1.10,5.26,4.62,321,9999.0,999.0,14.4,999.0,99.0,99.00
2017,4,23,3,51,999,99.0,99.0,1.18,5.26,4.81,327,9999.0,999.0,14.4,999.0,99.0,99.00
2017,4,23,4,21,999,99.0,99.0,1.02,12.50,4.87,346,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,23,4,51,999,99.0,99.0,0.92,11.76,4.90,345,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,23,5,21,999,99.0,99.0,0.83,11.76,5.40,342,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,23,5,51,999,99.0,99.0,0.75,11.11,5.29,346,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,23,6,21,999,99.0,99.0,0.79,12.50,5.26,346,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,6,51,999,99.0,99.0,0.85,12.50,4.97,351,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,7,21,999,99.0,99.0,0.81,13.33,4.95,355,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,7,51,999,99.0,99.0,0.83,11.76,5.18,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,8,21,999,99.0,99.0,0.87,12.50,5.26,343,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,8,51,999,99.0,99.0,0.88,13.33,5.35,351,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,9,21,999,99.0,99.0,0.75,14.29,4.79,352,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,9,51,999,99.0,99.0,0.81,11.76,5.51,346,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,10,21,999,99.0,99.0,0.80,13.33,5.53,352,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,10,51,999,99.0,99.0,0.85,11.76,6.16,348,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,11,21,999,99.0,99.0,0.87,13.33,6.82,351,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,11,51,999,99.0,99.0,0.85,11.76,6.46,348,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,12,21,999,99.0,99.0,1.00,13.33,7.22,352,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,12,51,999,99.0,99.0,1.02,13.33,7.08,352,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,13,21,999,99.0,99.0,1.09,13.33,7.26,352,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,13,51,999,99.0,99.0,1.10,13.33,7.64,351,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,14,21,999,99.0,99.0,1.17,13.33,7.89,353,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,14,51,999,99.0,99.0,1.56,12.50,9.43,348,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,15,21,999,99.0,99.0,1.28,12.50,8.37,349,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,15,51,999,99.0,99.0,1.50,12.50,9.07,349,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,23,16,21,999,99.0,99.0,1.42,13.33,9.34,351,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,23,16,51,999,99.0,99.0,1.66,12.50,9.81,351,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,23,17,21,999,99.0,99.0,1.46,12.50,8.99,348,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,23,17,51,999,99.0,99.0,1.59,12.50,9.60,346,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,23,18,21,999,99.0,99.0,1.50,11.76,8.93,343,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,23,18,51,999,99.0,99.0,1.33,11.76,8.37,352,9999.0,999.0,14.1,999.0,99.0,99.00
2017,4,23,20,21,999,99.0,99.0,1.42,11.11,7.65,345,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,23,20,51,999,99.0,99.0,1.47,11.11,7.78,343,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,23,21,51,999,99.0,99.0,1.42,11.76,6.85,349,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,23,22,21,999,99.0,99.0,1.49,11.76,7.08,349,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,23,22,51,999,99.0,99.0,1.28,11.11,5.94,345,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,24,2,21,999,99.0,99.0,1.36,13.33,5.41,338,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,24,3,21,999,99.0,99.0,1.39,12.50,5.35,343,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,24,3,51,999,99.0,99.0,1.47,14.29,5.60,349,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,24,4,21,999,99.0,99.0,1.30,13.33,5.59,352,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,24,4,51,999,99.0,99.0,1.37,13.33,6.03,349,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,24,5,21,999,99.0,99.0,1.26,14.29,6.04,352,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,5,51,999,99.0,99.0,1.26,13.33,6.34,348,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,6,21,999,99.0,99.0,1.38,13.33,7.28,349,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,6,51,999,99.0,99.0,1.32,12.50,7.53,352,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,24,7,51,999,99.0,99.0,1.44,13.33,8.49,355,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,24,8,21,999,99.0,99.0,1.41,13.33,8.33,355,9999.0,999.0,13.4,999.0,99.0,99.00
2017,4,24,8,51,999,99.0,99.0,1.40,13.33,8.47,355,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,9,21,999,99.0,99.0,1.30,11.76,8.20,349,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,9,51,999,99.0,99.0,1.44,12.50,8.65,352,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,10,21,999,99.0,99.0,1.33,11.11,7.96,343,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,10,51,999,99.0,99.0,1.45,11.76,8.53,351,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,11,21,999,99.0,99.0,1.60,11.76,9.11,352,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,11,51,999,99.0,99.0,1.49,11.76,8.77,348,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,12,21,999,99.0,99.0,1.46,11.76,9.03,348,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,12,51,999,99.0,99.0,1.56,11.76,9.31,351,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,13,21,999,99.0,99.0,1.36,12.50,8.76,349,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,13,51,999,99.0,99.0,1.68,11.76,9.49,349,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,14,21,999,99.0,99.0,1.72,12.50,9.89,349,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,14,51,999,99.0,99.0,1.78,11.11,9.78,343,9999.0,999.0,13.5,999.0,99.0,99.00
2017,4,24,15,21,999,99.0,99.0,1.45,11.11,9.25,343,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,24,15,51,999,99.0,99.0,1.42,11.11,9.28,342,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,24,16,21,999,99.0,99.0,1.42,11.76,9.75,343,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,24,16,51,999,99.0,99.0,1.56,11.11,9.59,343,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,24,17,21,999,99.0,99.0,1.41,11.76,9.57,345,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,24,17,51,999,99.0,99.0,1.37,12.50,9.34,346,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,24,18,21,999,99.0,99.0,1.20,11.76,8.90,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,24,18,51,999,99.0,99.0,1.22,11.11,8.91,345,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,24,19,21,999,99.0,99.0,1.25,12.50,9.29,346,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,24,19,51,999,99.0,99.0,1.21,11.76,9.17,343,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,24,20,21,999,99.0,99.0,1.18,10.53,8.81,342,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,24,20,51,999,99.0,99.0,1.18,12.50,8.91,352,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,24,21,21,999,99.0,99.0,0.98,11.76,8.01,346,9999.0,999.0,14.4,999.0,99.0,99.00
2017,4,24,21,51,999,99.0,99.0,1.02,11.76,8.08,343,9999.0,999.0,14.3,999.0,99.0,99.00
2017,4,24,22,21,999,99.0,99.0,0.93,11.76,7.91,348,9999.0,999.0,14.4,999.0,99.0,99.00
2017,4,24,22,51,999,99.0,99.0,0.94,11.11,7.86,346,9999.0,999.0,14.2,999.0,99.0,99.00
2017,4,24,23,21,999,99.0,99.0,1.04,12.50,8.27,353,9999.0,999.0,14.0,999.0,99.0,99.00
2017,4,24,23,51,999,99.0,99.0,0.97,11.76,8.11,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,0,21,999,99.0,99.0,0.98,12.50,8.42,355,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,0,51,999,99.0,99.0,0.97,12.50,8.29,352,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,1,21,999,99.0,99.0,1.02,11.11,8.58,342,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,1,51,999,99.0,99.0,0.87,9.88,7.74,336,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,25,2,21,999,99.0,99.0,1.08,11.76,8.71,345,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,25,2,51,999,99.0,99.0,1.00,11.76,8.84,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,3,21,999,99.0,99.0,1.05,11.76,9.10,341,9999.0,999.0,13.9,999.0,99.0,99.00
2017,4,25,3,51,999,99.0,99.0,1.07,12.50,9.41,351,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,25,4,21,999,99.0,99.0,1.26,11.76,9.80,343,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,25,4,51,999,99.0,99.0,1.11,11.76,9.17,342,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,25,5,21,999,99.0,99.0,1.24,11.76,9.73,345,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,25,5,51,999,99.0,99.0,1.09,11.76,9.37,342,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,6,21,999,99.0,99.0,1.24,11.76,9.34,343,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,6,51,999,99.0,99.0,1.11,11.11,8.39,343,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,7,21,999,99.0,99.0,0.95,11.76,7.81,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,7,51,999,99.0,99.0,1.30,11.76,8.71,346,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,8,21,999,99.0,99.0,1.26,11.11,8.62,343,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,8,51,999,99.0,99.0,1.24,11.11,8.36,343,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,9,21,999,99.0,99.0,1.31,11.11,8.21,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,9,51,999,99.0,99.0,1.04,11.11,7.57,346,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,10,21,999,99.0,99.0,1.20,11.76,8.02,349,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,10,51,999,99.0,99.0,1.07,11.11,7.03,349,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,11,21,999,99.0,99.0,1.10,11.76,7.14,349,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,11,51,999,99.0,99.0,1.30,10.53,7.46,343,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,25,12,21,999,99.0,99.0,1.40,10.53,7.74,343,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,25,12,51,999,99.0,99.0,1.22,11.11,7.06,349,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,25,13,21,999,99.0,99.0,1.14,11.76,6.94,346,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,25,13,51,999,99.0,99.0,1.33,11.76,7.43,345,9999.0,999.0,13.6,999.0,99.0,99.00
2017,4,25,14,21,999,99.0,99.0,1.31,11.76,7.57,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,14,51,999,99.0,99.0,1.25,11.11,7.52,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,15,21,999,99.0,99.0,1.21,11.76,7.70,346,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,15,51,999,99.0,99.0,1.10,11.11,7.46,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,16,21,999,99.0,99.0,1.16,11.76,7.99,345,9999.0,999.0,13.7,999.0,99.0,99.00
2017,4,25,16,51,999,99.0,99.0,1.17,11.11,7.44,345,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,25,17,21,999,99.0,99.0,1.14,11.11,7.80,346,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,25,17,51,999,99.0,99.0,1.27,11.11,8.22,348,9999.0,999.0,13.8,999.0,99.0,99.00
2017,4,25,18,21,999,99.0,99.0,1.08,10.53,7.38,341,9999.0,999.0,13.8,999.0,99.0,99.00
