#YY  ,MM ,DD ,hh ,mm ,WDIR, WSPD, GST  ,WVHT ,  DPD ,  APD ,MWD ,  PRES , ATMP  ,WTMP , DEWP , VIS , TIDE
#yr  ,mo ,dy ,hr ,mn ,degT, m/s , m/s  ,   m ,  sec ,  sec ,degT,   hPa , degC  ,degC , degC ,  mi ,   ft
2013,1,1,18,21,999,99.0,99.0,1.10,16.67,11.18,358,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,1,18,51,999,99.0,99.0,1.12,14.29,10.53,356,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,1,19,21,999,99.0,99.0,1.24,16.67,10.61,356,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,1,19,51,999,99.0,99.0,1.16,14.29,10.38,359,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,20,21,999,99.0,99.0,1.02,16.67,10.09,358,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,20,51,999,99.0,99.0,1.00,15.38,9.73,348,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,21,21,999,99.0,99.0,0.96,16.67,9.58,351,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,21,51,999,99.0,99.0,0.92,14.29,8.95,2,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,22,21,999,99.0,99.0,1.05,14.29,10.14,353,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,22,51,999,99.0,99.0,1.02,14.29,9.74,349,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,23,21,999,99.0,99.0,1.00,14.29,8.78,355,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,1,23,51,999,99.0,99.0,1.11,13.33,8.25,351,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,2,0,21,999,99.0,99.0,1.16,12.50,8.00,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,0,51,999,99.0,99.0,1.11,12.50,7.54,345,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,1,21,999,99.0,99.0,1.17,13.33,8.32,352,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,1,51,999,99.0,99.0,1.09,11.76,7.56,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,2,21,999,99.0,99.0,1.06,11.76,7.16,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,2,51,999,99.0,99.0,1.09,11.76,7.11,345,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,3,21,999,99.0,99.0,1.16,15.38,7.57,359,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,3,51,999,99.0,99.0,1.12,11.11,7.87,346,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,4,21,999,99.0,99.0,1.07,11.11,8.98,343,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,2,4,51,999,99.0,99.0,1.12,11.11,9.80,343,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,5,21,999,99.0,99.0,1.11,12.50,10.23,345,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,5,51,999,99.0,99.0,1.04,13.33,10.29,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,6,21,999,99.0,99.0,1.15,12.50,10.52,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,6,51,999,99.0,99.0,1.08,12.50,10.67,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,7,21,999,99.0,99.0,1.02,14.29,10.67,355,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,2,7,51,999,99.0,99.0,1.16,12.50,11.38,345,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,2,8,21,999,99.0,99.0,1.12,15.38,11.06,359,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,2,8,51,999,99.0,99.0,1.12,14.29,11.09,353,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,2,9,21,999,99.0,99.0,1.17,12.50,11.32,346,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,2,9,51,999,99.0,99.0,1.23,14.29,11.24,356,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,2,10,21,999,99.0,99.0,1.11,14.29,11.66,352,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,2,10,51,999,99.0,99.0,1.11,12.50,11.78,346,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,2,11,21,999,99.0,99.0,1.12,13.33,11.39,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,2,11,51,999,99.0,99.0,1.01,14.29,10.56,348,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,2,12,21,999,99.0,99.0,1.01,14.29,10.65,351,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,2,12,51,999,99.0,99.0,0.94,13.33,11.06,356,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,2,13,21,999,99.0,99.0,0.91,13.33,10.77,352,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,2,13,51,999,99.0,99.0,0.77,11.76,10.12,349,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,2,14,21,999,99.0,99.0,0.85,13.33,10.27,356,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,2,14,51,999,99.0,99.0,0.83,13.33,10.33,358,9999.0,999.0,11.9,999.0,99.0,99.00
2013,1,2,15,21,999,99.0,99.0,0.73,14.29,8.73,358,9999.0,999.0,11.9,999.0,99.0,99.00
2013,1,2,15,51,999,99.0,99.0,0.75,14.29,8.37,355,9999.0,999.0,11.9,999.0,99.0,99.00
2013,1,2,16,21,999,99.0,99.0,0.78,14.29,8.43,353,9999.0,999.0,11.9,999.0,99.0,99.00
2013,1,2,16,51,999,99.0,99.0,0.72,14.29,8.00,358,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,2,17,21,999,99.0,99.0,0.74,12.50,8.84,352,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,2,17,51,999,99.0,99.0,0.71,12.50,8.98,351,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,2,18,21,999,99.0,99.0,0.85,12.50,10.07,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,2,18,51,999,99.0,99.0,0.80,12.50,8.73,345,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,2,19,21,999,99.0,99.0,0.92,11.76,9.37,342,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,2,19,51,999,99.0,99.0,0.94,12.50,9.07,346,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,2,20,21,999,99.0,99.0,0.93,14.29,9.49,343,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,2,20,51,999,99.0,99.0,0.99,13.33,10.07,343,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,2,21,21,999,99.0,99.0,0.98,14.29,10.96,346,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,21,51,999,99.0,99.0,0.96,14.29,11.38,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,2,22,21,999,99.0,99.0,0.90,14.29,11.44,343,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,2,22,51,999,99.0,99.0,0.95,13.33,11.73,345,9999.0,999.0,12.6,999.0,99.0,99.00
2013,1,2,23,21,999,99.0,99.0,0.92,15.38,11.61,346,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,2,23,51,999,99.0,99.0,0.77,14.29,11.32,351,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,3,0,21,999,99.0,99.0,0.82,16.67,10.97,349,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,3,0,51,999,99.0,99.0,0.85,16.67,11.51,355,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,1,21,999,99.0,99.0,0.99,13.33,11.92,348,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,1,51,999,99.0,99.0,0.85,14.29,11.46,349,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,2,21,999,99.0,99.0,0.84,11.76,11.37,346,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,2,51,999,99.0,99.0,0.98,12.50,11.60,346,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,3,21,999,99.0,99.0,0.88,15.38,11.17,358,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,3,51,999,99.0,99.0,0.83,15.38,11.25,3,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,4,21,999,99.0,99.0,0.80,11.76,10.72,342,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,4,51,999,99.0,99.0,0.75,14.29,11.05,356,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,5,21,999,99.0,99.0,0.85,15.38,11.01,356,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,5,51,999,99.0,99.0,0.87,13.33,11.21,349,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,6,21,999,99.0,99.0,0.69,12.50,10.60,349,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,6,51,999,99.0,99.0,0.81,12.50,11.31,349,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,7,21,999,99.0,99.0,0.89,15.38,11.65,353,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,7,51,999,99.0,99.0,0.85,15.38,11.30,353,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,8,21,999,99.0,99.0,0.94,13.33,11.75,352,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,8,51,999,99.0,99.0,0.90,15.38,12.00,355,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,3,9,21,999,99.0,99.0,0.87,14.29,12.17,352,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,9,51,999,99.0,99.0,0.74,14.29,11.44,355,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,10,21,999,99.0,99.0,0.79,14.29,10.31,353,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,10,51,999,99.0,99.0,0.77,15.38,9.64,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,11,21,999,99.0,99.0,0.83,15.38,10.02,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,11,51,999,99.0,99.0,0.76,13.33,9.91,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,12,21,999,99.0,99.0,0.80,14.29,10.65,355,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,3,12,51,999,99.0,99.0,0.82,14.29,10.83,352,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,13,21,999,99.0,99.0,0.78,14.29,10.68,358,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,13,51,999,99.0,99.0,0.63,12.50,9.30,349,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,14,21,999,99.0,99.0,0.72,14.29,9.83,356,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,14,51,999,99.0,99.0,0.72,14.29,10.36,358,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,15,21,999,99.0,99.0,0.77,13.33,9.29,351,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,15,51,999,99.0,99.0,0.77,13.33,7.32,351,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,16,21,999,99.0,99.0,0.81,12.50,7.36,346,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,16,51,999,99.0,99.0,0.85,14.29,8.43,2,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,17,21,999,99.0,99.0,0.81,12.50,8.04,346,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,17,51,999,99.0,99.0,0.89,12.50,8.38,348,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,18,21,999,99.0,99.0,0.87,14.29,8.84,358,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,18,51,999,99.0,99.0,0.91,12.50,10.32,345,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,19,21,999,99.0,99.0,0.95,12.50,10.67,345,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,3,19,51,999,99.0,99.0,0.94,12.50,10.76,345,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,20,21,999,99.0,99.0,0.99,11.76,10.46,346,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,20,51,999,99.0,99.0,1.13,11.76,11.03,346,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,21,21,999,99.0,99.0,0.97,11.76,10.90,343,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,21,51,999,99.0,99.0,1.21,12.50,11.46,345,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,22,21,999,99.0,99.0,1.20,12.50,11.27,345,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,3,22,51,999,99.0,99.0,1.26,11.76,11.52,345,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,23,21,999,99.0,99.0,1.32,11.76,11.36,343,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,3,23,51,999,99.0,99.0,1.33,11.76,11.21,345,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,4,0,21,999,99.0,99.0,1.41,13.33,11.26,353,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,4,0,51,999,99.0,99.0,1.32,12.50,10.98,348,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,4,1,21,999,99.0,99.0,1.36,11.11,10.62,345,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,1,51,999,99.0,99.0,1.29,11.76,10.89,352,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,2,21,999,99.0,99.0,1.35,11.76,10.79,349,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,2,51,999,99.0,99.0,1.45,11.11,10.91,343,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,3,21,999,99.0,99.0,1.31,12.50,10.50,348,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,3,51,999,99.0,99.0,1.41,11.11,10.40,345,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,4,4,21,999,99.0,99.0,1.32,12.50,10.50,349,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,4,51,999,99.0,99.0,1.30,12.50,10.41,348,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,5,21,999,99.0,99.0,1.20,12.50,10.44,351,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,5,51,999,99.0,99.0,1.23,12.50,10.44,352,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,6,21,999,99.0,99.0,1.43,12.50,10.88,348,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,6,51,999,99.0,99.0,1.31,12.50,10.93,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,7,21,999,99.0,99.0,1.38,13.33,11.08,352,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,7,51,999,99.0,99.0,1.57,11.76,11.43,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,8,21,999,99.0,99.0,1.82,14.29,11.86,351,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,8,51,999,99.0,99.0,1.79,13.33,11.56,348,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,9,21,999,99.0,99.0,1.68,13.33,11.58,348,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,9,51,999,99.0,99.0,2.09,13.33,11.91,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,10,21,999,99.0,99.0,1.96,12.50,11.54,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,10,51,999,99.0,99.0,1.85,12.50,10.96,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,11,21,999,99.0,99.0,1.81,11.11,10.59,343,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,11,51,999,99.0,99.0,1.93,13.33,10.98,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,12,21,999,99.0,99.0,1.78,13.33,10.83,349,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,12,51,999,99.0,99.0,1.80,13.33,10.93,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,13,21,999,99.0,99.0,1.91,12.50,10.97,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,13,51,999,99.0,99.0,2.03,13.33,11.22,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,14,21,999,99.0,99.0,1.93,12.50,10.89,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,14,51,999,99.0,99.0,1.74,12.50,10.42,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,15,21,999,99.0,99.0,2.01,12.50,10.71,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,15,51,999,99.0,99.0,1.73,12.50,10.67,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,16,21,999,99.0,99.0,1.76,12.50,10.62,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,16,51,999,99.0,99.0,1.62,12.50,10.42,346,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,17,21,999,99.0,99.0,1.83,12.50,10.75,345,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,4,17,51,999,99.0,99.0,1.90,11.76,10.82,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,18,21,999,99.0,99.0,1.72,11.76,10.64,345,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,18,51,999,99.0,99.0,1.82,11.76,10.67,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,4,19,21,999,99.0,99.0,1.70,11.11,10.41,343,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,4,19,51,999,99.0,99.0,1.82,12.50,10.58,348,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,4,20,21,999,99.0,99.0,1.66,12.50,10.60,351,9999.0,999.0,12.5,999.0,99.0,99.00
2013,1,4,20,51,999,99.0,99.0,1.62,13.33,10.64,353,9999.0,999.0,12.6,999.0,99.0,99.00
2013,1,4,21,21,999,99.0,99.0,1.82,11.11,10.96,343,9999.0,999.0,12.7,999.0,99.0,99.00
2013,1,4,21,51,999,99.0,99.0,1.65,11.76,10.64,346,9999.0,999.0,12.7,999.0,99.0,99.00
2013,1,4,22,21,999,99.0,99.0,1.60,12.50,10.65,346,9999.0,999.0,12.7,999.0,99.0,99.00
2013,1,4,22,51,999,99.0,99.0,1.46,11.76,10.47,349,9999.0,999.0,12.4,999.0,99.0,99.00
2013,1,4,23,21,999,99.0,99.0,1.49,11.76,10.64,349,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,4,23,51,999,99.0,99.0,1.37,11.11,10.20,345,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,5,0,21,999,99.0,99.0,1.42,12.50,10.27,349,9999.0,999.0,12.3,999.0,99.0,99.00
2013,1,5,0,51,999,99.0,99.0,1.38,12.50,10.42,345,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,5,1,21,999,99.0,99.0,1.35,11.76,10.59,351,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,5,1,51,999,99.0,99.0,1.23,10.53,10.26,346,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,5,2,21,999,99.0,99.0,1.25,12.50,10.61,351,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,5,2,51,999,99.0,99.0,1.20,12.50,10.45,352,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,5,3,21,999,99.0,99.0,1.11,11.76,10.17,351,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,3,51,999,99.0,99.0,1.18,10.53,10.15,341,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,4,21,999,99.0,99.0,1.16,11.76,10.59,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,4,51,999,99.0,99.0,1.25,12.50,10.56,351,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,5,21,999,99.0,99.0,1.32,13.33,10.69,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,5,51,999,99.0,99.0,1.12,11.76,10.46,351,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,6,21,999,99.0,99.0,1.16,12.50,10.44,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,6,51,999,99.0,99.0,1.14,13.33,10.84,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,7,21,999,99.0,99.0,1.20,12.50,10.91,348,9999.0,999.0,12.2,999.0,99.0,99.00
2013,1,5,7,51,999,99.0,99.0,1.20,12.50,10.95,348,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,8,21,999,99.0,99.0,1.12,12.50,10.85,348,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,8,51,999,99.0,99.0,0.99,13.33,10.77,348,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,9,21,999,99.0,99.0,1.26,12.50,11.17,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,9,51,999,99.0,99.0,1.29,13.33,11.45,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,10,21,999,99.0,99.0,1.16,13.33,11.00,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,10,51,999,99.0,99.0,1.15,11.76,10.80,345,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,11,21,999,99.0,99.0,1.11,11.76,10.82,343,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,11,51,999,99.0,99.0,1.15,11.76,10.73,343,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,12,21,999,99.0,99.0,1.25,13.33,10.88,352,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,12,51,999,99.0,99.0,1.14,13.33,10.93,352,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,13,21,999,99.0,99.0,1.19,13.33,11.28,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,13,51,999,99.0,99.0,1.09,12.50,10.99,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,14,21,999,99.0,99.0,1.10,13.33,10.55,351,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,14,51,999,99.0,99.0,1.17,13.33,10.63,351,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,15,21,999,99.0,99.0,1.13,11.76,10.41,342,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,15,51,999,99.0,99.0,1.03,11.11,10.31,343,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,16,21,999,99.0,99.0,1.10,11.76,10.11,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,16,51,999,99.0,99.0,1.03,12.50,10.17,348,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,17,21,999,99.0,99.0,1.12,13.33,10.34,355,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,17,51,999,99.0,99.0,1.00,13.33,9.84,353,9999.0,999.0,12.0,999.0,99.0,99.00
2013,1,5,18,21,999,99.0,99.0,1.04,13.33,9.69,352,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,18,51,999,99.0,99.0,0.92,12.50,9.55,349,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,19,21,999,99.0,99.0,0.99,13.33,9.61,356,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,19,51,999,99.0,99.0,0.94,11.76,9.42,345,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,20,21,999,99.0,99.0,1.02,12.50,9.78,346,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,20,51,999,99.0,99.0,0.98,12.50,9.71,345,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,21,21,999,99.0,99.0,0.90,12.50,10.08,351,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,21,51,999,99.0,99.0,0.75,13.33,9.47,351,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,22,21,999,99.0,99.0,0.79,13.33,9.99,348,9999.0,999.0,12.1,999.0,99.0,99.00
2013,1,5,22,51,999,99.0,99.0,0.84,12.50,10.67,345,9999.0,999.0,12.1,999.0,99.0,99.00
