#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 01 01 00 26 999 99.0 99.0  1.32 11.11  9.99 345 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 00 56 999 99.0 99.0  1.31 12.50 10.09 352 9999.0 999.0  14.9 999.0 99.0 99.00
2024 01 01 01 26 999 99.0 99.0  1.22 12.50  9.96 353 9999.0 999.0  14.9 999.0 99.0 99.00
2024 01 01 01 56 999 99.0 99.0  1.33 12.50 10.15 351 9999.0 999.0  14.9 999.0 99.0 99.00
2024 01 01 02 26 999 99.0 99.0  1.39 11.76 10.29 348 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 02 56 999 99.0 99.0  1.22 12.50 10.12 353 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 03 26 999 99.0 99.0  1.28 12.50 10.10 352 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 03 56 999 99.0 99.0  1.34 12.50 10.20 353 9999.0 999.0  14.9 999.0 99.0 99.00
2024 01 01 04 26 999 99.0 99.0  1.20 11.11  9.85 348 9999.0 999.0  14.9 999.0 99.0 99.00
2024 01 01 04 56 999 99.0 99.0  1.34 11.76 10.28 348 9999.0 999.0  14.9 999.0 99.0 99.00
2024 01 01 05 26 999 99.0 99.0  1.14 12.50  9.96 351 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 05 56 999 99.0 99.0  1.26 11.11 10.06 346 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 06 26 999 99.0 99.0  1.17 12.50  9.89 352 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 06 56 999 99.0 99.0  1.06 12.50  9.85 353 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 07 26 999 99.0 99.0  0.96 11.76  9.64 351 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 07 56 999 99.0 99.0  1.06 11.76 10.07 346 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 08 26 999 99.0 99.0  1.01 11.76 10.03 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 08 56 999 99.0 99.0  1.08 11.76 10.17 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 09 26 999 99.0 99.0  1.09 12.50 10.15 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 09 56 999 99.0 99.0  0.95 11.76  9.82 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 10 26 999 99.0 99.0  1.07 12.50 10.23 348 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 10 56 999 99.0 99.0  0.86 12.50  9.60 345 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 11 26 999 99.0 99.0  0.90 11.76  9.87 346 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 11 56 999 99.0 99.0  0.95 12.50  9.89 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 12 26 999 99.0 99.0  0.93 11.11 10.13 346 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 12 56 999 99.0 99.0  0.91 12.50 10.23 346 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 13 26 999 99.0 99.0  0.89 11.11  9.97 348 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 13 56 999 99.0 99.0  0.83 11.76  9.69 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 14 26 999 99.0 99.0  0.92 12.50  9.45 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 14 56 999 99.0 99.0  0.86 12.50  9.44 349 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 15 26 999 99.0 99.0  0.93 12.50  9.66 348 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 15 56 999 99.0 99.0  0.85 13.33  9.37 351 9999.0 999.0  15.0 999.0 99.0 99.00
2024 01 01 16 26 999 99.0 99.0  0.85 13.33  9.38 355 9999.0 999.0  14.9 999.0 99.0 99.00
2024 01 01 16 56 999 99.0 99.0  0.81 11.11  9.11 343 9999.0 999.0  14.9 999.0 99.0 99.00
