#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 03 02 01 56 999 99.0 99.0  1.62 11.11 11.01 346 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 02 02 26 999 99.0 99.0  1.54 11.76 11.06 349 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 02 02 56 999 99.0 99.0  1.55 13.33 11.21 359 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 02 03 26 999 99.0 99.0  1.55 13.33 11.20 353 9999.0 999.0  14.1 999.0 99.0 99.00
2024 03 02 03 56 999 99.0 99.0  1.51 11.11 10.68 343 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 04 26 999 99.0 99.0  1.60 12.50 10.98 355 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 04 56 999 99.0 99.0  1.74 13.33 11.14   0 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 05 26 999 99.0 99.0  1.60 12.50 10.68 356 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 05 56 999 99.0 99.0  1.70 11.76 10.60 352 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 06 26 999 99.0 99.0  1.91 11.11 10.87 348 9999.0 999.0  14.0 999.0 99.0 99.00
2024 03 02 06 56 999 99.0 99.0  1.73 10.53 10.41 342 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 07 26 999 99.0 99.0  1.76 10.53 10.57 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 07 56 999 99.0 99.0  1.82 12.50 10.39 353 9999.0 999.0  13.9 999.0 99.0 99.00
2024 03 02 08 26 999 99.0 99.0  1.92 11.76 10.46 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 08 56 999 99.0 99.0  1.92 11.11 10.47 345 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 09 26 999 99.0 99.0  1.85 11.11 10.08 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 09 56 999 99.0 99.0  2.06 11.76 10.47 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 10 26 999 99.0 99.0  1.77 11.76 10.07 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 10 56 999 99.0 99.0  2.09 11.76 10.20 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 03 02 11 26 999 99.0 99.0  2.03 11.11  9.71 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 02 11 56 999 99.0 99.0  2.10 11.11  9.52 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 02 12 26 999 99.0 99.0  1.87 10.53  9.40 343 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 02 12 56 999 99.0 99.0  1.88 11.11  9.40 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 02 13 26 999 99.0 99.0  1.84 10.53  9.36 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 03 02 13 56 999 99.0 99.0  1.95  9.88  9.62 345 9999.0 999.0  13.7 999.0 99.0 99.00
