#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 11 01 00 26 999 99.0 99.0  0.48 16.67  6.16 346 9999.0 999.0  14.5 999.0 99.0 99.00
2023 11 01 00 56 999 99.0 99.0  0.49 11.76  6.89 349 9999.0 999.0  14.7 999.0 99.0 99.00
2023 11 01 01 26 999 99.0 99.0  0.45 11.76  6.93 348 9999.0 999.0  15.0 999.0 99.0 99.00
2023 11 01 01 56 999 99.0 99.0  0.40 16.67  6.15 346 9999.0 999.0  15.0 999.0 99.0 99.00
2023 11 01 02 26 999 99.0 99.0  0.48 11.11  7.53 349 9999.0 999.0  14.9 999.0 99.0 99.00
2023 11 01 02 56 999 99.0 99.0  0.46 16.67  7.67 348 9999.0 999.0  14.8 999.0 99.0 99.00
2023 11 01 03 26 999 99.0 99.0  0.42 16.67  7.18 349 9999.0 999.0  14.6 999.0 99.0 99.00
2023 11 01 03 56 999 99.0 99.0  0.43 11.11  7.62 345 9999.0 999.0  14.5 999.0 99.0 99.00
2023 11 01 04 26 999 99.0 99.0  0.42 11.76  7.79 355 9999.0 999.0  14.4 999.0 99.0 99.00
2023 11 01 04 56 999 99.0 99.0  0.43 11.76  8.21 352 9999.0 999.0  14.3 999.0 99.0 99.00
2023 11 01 05 26 999 99.0 99.0  0.39 11.76  7.87 349 9999.0 999.0  14.4 999.0 99.0 99.00
2023 11 01 05 56 999 99.0 99.0  0.47 11.76  9.35 352 9999.0 999.0  14.3 999.0 99.0 99.00
2023 11 01 06 26 999 99.0 99.0  0.42 11.76  9.30 351 9999.0 999.0  14.3 999.0 99.0 99.00
2023 11 01 06 56 999 99.0 99.0  0.40 11.76  9.39 355 9999.0 999.0  14.2 999.0 99.0 99.00
2023 11 01 07 26 999 99.0 99.0  0.48 16.67 10.65 353 9999.0 999.0  14.2 999.0 99.0 99.00
2023 11 01 07 56 999 99.0 99.0  0.43 16.67 10.44 353 9999.0 999.0  14.2 999.0 99.0 99.00
2023 11 01 08 26 999 99.0 99.0  0.45 12.50 10.56 348 9999.0 999.0  14.1 999.0 99.0 99.00
2023 11 01 08 56 999 99.0 99.0  0.43 11.11 10.25 342 9999.0 999.0  14.0 999.0 99.0 99.00
2023 11 01 09 26 999 99.0 99.0  0.43 11.11  9.99 348 9999.0 999.0  13.9 999.0 99.0 99.00
2023 11 01 09 56 999 99.0 99.0  0.43 11.11  9.10 345 9999.0 999.0  13.7 999.0 99.0 99.00
2023 11 01 10 26 999 99.0 99.0  0.52 11.76  6.21 348 9999.0 999.0  13.7 999.0 99.0 99.00
2023 11 01 10 56 999 99.0 99.0  0.47 16.67  6.20 358 9999.0 999.0  13.6 999.0 99.0 99.00
2023 11 01 11 26 999 99.0 99.0  0.47 11.76  7.53 345 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 11 56 999 99.0 99.0  0.49 11.76  7.25 342 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 12 26 999 99.0 99.0  0.48 16.67  7.09 351 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 12 56 999 99.0 99.0  0.45 15.38  5.59 351 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 13 26 999 99.0 99.0  0.51 15.38  4.81 353 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 13 56 999 99.0 99.0  0.49 11.11  5.45 348 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 14 26 999 99.0 99.0  0.49 15.38  5.42 353 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 14 56 999 99.0 99.0  0.48 16.67  6.33 355 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 15 26 999 99.0 99.0  0.48 16.67  7.19 358 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 15 56 999 99.0 99.0  0.52 16.67  7.59 356 9999.0 999.0  13.4 999.0 99.0 99.00
2023 11 01 16 26 999 99.0 99.0  0.46 16.67  7.08 353 9999.0 999.0  13.4 999.0 99.0 99.00
2023 11 01 16 56 999 99.0 99.0  0.46 15.38  6.33 349 9999.0 999.0  13.5 999.0 99.0 99.00
2023 11 01 17 26 999 99.0 99.0  0.44 15.38  6.16 352 9999.0 999.0  13.6 999.0 99.0 99.00
2023 11 01 17 56 999 99.0 99.0  0.41 11.11  6.66 345 9999.0 999.0  13.6 999.0 99.0 99.00
2023 11 01 18 26 999 99.0 99.0  0.44 10.53  8.05 343 9999.0 999.0  13.8 999.0 99.0 99.00
