#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 06 01 00 26 999 99.0 99.0  1.08 11.11  7.69 345 9999.0 999.0  13.6 999.0 99.0 99.00
2023 06 01 00 56 999 99.0 99.0  0.99 10.53  7.25 339 9999.0 999.0  13.5 999.0 99.0 99.00
2023 06 01 01 26 999 99.0 99.0  1.07 11.76  7.30 351 9999.0 999.0  13.4 999.0 99.0 99.00
2023 06 01 01 56 999 99.0 99.0  1.12 10.53  7.21 341 9999.0 999.0  13.4 999.0 99.0 99.00
2023 06 01 02 26 999 99.0 99.0  1.23 11.11  7.56 349 9999.0 999.0  13.3 999.0 99.0 99.00
2023 06 01 02 56 999 99.0 99.0  1.17 10.53  7.35 346 9999.0 999.0  13.2 999.0 99.0 99.00
2023 06 01 03 26 999 99.0 99.0  1.22 10.53  7.08 348 9999.0 999.0  13.1 999.0 99.0 99.00
2023 06 01 03 56 999 99.0 99.0  1.26 11.76  7.16 351 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 04 26 999 99.0 99.0  1.29 11.11  7.07 348 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 04 56 999 99.0 99.0  1.18 11.11  6.97 348 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 05 26 999 99.0 99.0  1.24  9.88  6.93 343 9999.0 999.0  12.9 999.0 99.0 99.00
2023 06 01 05 56 999 99.0 99.0  1.31 10.53  7.16 346 9999.0 999.0  12.9 999.0 99.0 99.00
2023 06 01 06 26 999 99.0 99.0  1.27  9.88  7.16 343 9999.0 999.0  13.1 999.0 99.0 99.00
2023 06 01 06 56 999 99.0 99.0  1.30 10.53  7.09 351 9999.0 999.0  13.1 999.0 99.0 99.00
2023 06 01 07 26 999 99.0 99.0  1.25 10.53  7.34 345 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 07 56 999 99.0 99.0  1.34 10.53  7.73 349 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 08 26 999 99.0 99.0  1.44 10.53  8.13 348 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 08 56 999 99.0 99.0  1.33  9.88  7.78 346 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 09 26 999 99.0 99.0  1.36 10.53  7.96 346 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 09 56 999 99.0 99.0  1.37  9.88  8.08 343 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 10 26 999 99.0 99.0  1.41  9.88  8.05 339 9999.0 999.0  13.0 999.0 99.0 99.00
2023 06 01 10 56 999 99.0 99.0  1.45  9.88  8.16 342 9999.0 999.0  13.1 999.0 99.0 99.00
2023 06 01 11 26 999 99.0 99.0  1.41 10.53  8.21 346 9999.0 999.0  13.2 999.0 99.0 99.00
