#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 02 01 00 26 999 99.0 99.0  1.28 12.50 11.12 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 00 56 999 99.0 99.0  1.21 12.50 10.80 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 01 26 999 99.0 99.0  1.49 12.50 11.68 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 01 56 999 99.0 99.0  1.27 13.33 11.38 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 02 26 999 99.0 99.0  1.54 12.50 11.52 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 02 56 999 99.0 99.0  1.39 12.50 11.36 348 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 03 26 999 99.0 99.0  1.51 12.50 11.35 345 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 03 56 999 99.0 99.0  1.36 11.76 11.22 348 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 04 26 999 99.0 99.0  1.52 12.50 11.37 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 04 56 999 99.0 99.0  1.61 12.50 11.42 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 05 26 999 99.0 99.0  1.73 12.50 11.38 346 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 05 56 999 99.0 99.0  1.46 12.50 11.18 345 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 06 26 999 99.0 99.0  1.48 12.50 11.34 342 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 06 56 999 99.0 99.0  1.44 12.50 11.31 348 9999.0 999.0  13.4 999.0 99.0 99.00
2024 02 01 07 26 999 99.0 99.0  1.55 11.76 11.36 343 9999.0 999.0  13.4 999.0 99.0 99.00
2024 02 01 07 56 999 99.0 99.0  1.39 12.50 11.23 348 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 01 08 26 999 99.0 99.0  1.30 11.76 11.08 349 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 01 08 56 999 99.0 99.0  1.27 12.50 11.04 348 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 01 09 26 999 99.0 99.0  1.23 11.76 11.18 348 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 09 56 999 99.0 99.0  1.25 11.76 11.36 346 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 10 26 999 99.0 99.0  1.24 13.33 11.65 351 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 10 56 999 99.0 99.0  1.44 12.50 11.75 348 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 11 26 999 99.0 99.0  1.51 11.76 11.73 343 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 11 56 999 99.0 99.0  1.46 12.50 12.01 346 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 12 26 999 99.0 99.0  1.47 11.76 11.73 345 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 12 56 999 99.0 99.0  1.46 11.76 11.70 345 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 13 26 999 99.0 99.0  1.71 16.67 12.35   0 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 13 56 999 99.0 99.0  1.89 15.38 12.21 353 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 01 14 26 999 99.0 99.0  1.78 11.76 11.93 345 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 01 14 56 999 99.0 99.0  2.04 11.76 12.09 346 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 01 15 26 999 99.0 99.0  2.11 12.50 12.03 348 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 15 56 999 99.0 99.0  1.89 11.76 11.61 343 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 16 26 999 99.0 99.0  2.29 11.76 12.37 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 16 56 999 99.0 99.0  2.38 11.76 12.05 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 17 26 999 99.0 99.0  2.43 11.76 12.02 349 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 01 17 56 999 99.0 99.0  2.29 14.29 11.88 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 18 26 999 99.0 99.0  2.61 11.76 11.98 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 01 18 56 999 99.0 99.0  2.42 12.50 11.68 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 19 26 999 99.0 99.0  2.19 11.76 11.44 345 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 19 56 999 99.0 99.0  2.59 12.50 11.52 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 20 26 999 99.0 99.0  2.62 12.50 11.70 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 20 56 999 99.0 99.0  2.40 12.50 11.47 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 21 26 999 99.0 99.0  2.43 13.33 11.53 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 21 56 999 99.0 99.0  2.34 12.50 11.21 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 22 26 999 99.0 99.0  2.46 13.33 11.60 345 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 22 56 999 99.0 99.0  2.62 12.50 11.64 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 23 26 999 99.0 99.0  2.42 13.33 11.63 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 01 23 56 999 99.0 99.0  2.36 12.50 11.74 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 00 26 999 99.0 99.0  2.31 13.33 11.65 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 00 56 999 99.0 99.0  2.05 13.33 11.73 352 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 01 26 999 99.0 99.0  1.90 14.29 11.51 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 01 56 999 99.0 99.0  1.79 14.29 11.34 355 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 02 26 999 99.0 99.0  1.76 11.76 10.78 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 02 56 999 99.0 99.0  1.77 11.76 10.47 345 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 03 26 999 99.0 99.0  1.81 13.33 10.75 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 03 56 999 99.0 99.0  1.96 13.33 10.93 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 04 26 999 99.0 99.0  1.84 12.50 10.48 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 04 56 999 99.0 99.0  1.77 11.11 10.35 343 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 05 26 999 99.0 99.0  1.78 11.76 10.38 345 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 05 56 999 99.0 99.0  1.80 11.76 10.67 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 06 26 999 99.0 99.0  1.68 11.11 10.72 341 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 06 56 999 99.0 99.0  1.62 13.33 10.71 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 07 26 999 99.0 99.0  1.64 11.76 10.58 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 07 56 999 99.0 99.0  1.79 12.50 10.98 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 08 26 999 99.0 99.0  1.61 11.76 10.65 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 08 56 999 99.0 99.0  1.45 12.50  9.91 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 09 26 999 99.0 99.0  1.46 13.33 10.38 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 09 56 999 99.0 99.0  1.81 12.50 11.05 349 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 02 10 26 999 99.0 99.0  1.73 13.33 11.34 353 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 02 10 56 999 99.0 99.0  1.70 13.33 11.39 352 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 02 11 26 999 99.0 99.0  1.76 11.76 11.28 345 9999.0 999.0  13.5 999.0 99.0 99.00
2024 02 02 11 56 999 99.0 99.0  1.69 13.33 11.57 352 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 02 12 26 999 99.0 99.0  1.48 12.50 10.73 346 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 02 12 56 999 99.0 99.0  1.58 11.76 10.88 346 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 02 13 26 999 99.0 99.0  1.62 13.33 10.92 355 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 02 13 56 999 99.0 99.0  1.59 13.33 10.53 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 14 26 999 99.0 99.0  1.63 12.50 10.58 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 02 14 56 999 99.0 99.0  1.77 12.50 10.48 348 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 15 26 999 99.0 99.0  1.79 13.33 10.36 356 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 02 15 56 999 99.0 99.0  1.65 12.50 10.04 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 16 26 999 99.0 99.0  1.71 12.50 10.01 348 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 16 56 999 99.0 99.0  1.86 12.50 10.30 351 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 17 26 999 99.0 99.0  1.56 11.76  9.49 348 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 17 56 999 99.0 99.0  1.54 12.50  9.90 351 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 18 26 999 99.0 99.0  1.72 11.76 10.17 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 18 56 999 99.0 99.0  1.71 11.76 10.06 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 19 26 999 99.0 99.0  1.66 13.33 10.10 352 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 02 19 56 999 99.0 99.0  1.64 12.50  9.91 352 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 02 20 26 999 99.0 99.0  1.50 11.76  9.60 349 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 02 20 56 999 99.0 99.0  1.53 12.50  9.86 348 9999.0 999.0  14.1 999.0 99.0 99.00
2024 02 02 21 26 999 99.0 99.0  1.62 12.50 10.17 352 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 02 21 56 999 99.0 99.0  1.48 12.50  9.82 348 9999.0 999.0  14.1 999.0 99.0 99.00
2024 02 02 22 26 999 99.0 99.0  1.57 12.50  9.73 352 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 02 22 56 999 99.0 99.0  1.44 11.76  9.48 351 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 02 23 26 999 99.0 99.0  1.44 12.50  9.64 348 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 02 23 56 999 99.0 99.0  1.44 13.33  9.61 352 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 03 00 26 999 99.0 99.0  1.45 12.50  9.63 355 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 03 00 56 999 99.0 99.0  1.56 12.50  9.89 349 9999.0 999.0  14.0 999.0 99.0 99.00
2024 02 03 01 26 999 99.0 99.0  1.66 12.50  9.93 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 01 56 999 99.0 99.0  1.55 12.50 10.03 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 02 26 999 99.0 99.0  1.57 13.33 10.34 353 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 02 56 999 99.0 99.0  1.46 13.33  9.76 353 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 03 26 999 99.0 99.0  1.43 11.76  9.98 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 03 56 999 99.0 99.0  1.44 12.50  9.77 349 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 04 26 999 99.0 99.0  1.39 12.50  9.76 352 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 04 56 999 99.0 99.0  1.35 13.33  9.60 353 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 05 26 999 99.0 99.0  1.42 11.76  9.55 351 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 05 56 999 99.0 99.0  1.44 11.76  9.69 352 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 06 26 999 99.0 99.0  1.38 11.76  9.51 351 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 06 56 999 99.0 99.0  1.43 12.50  9.81 351 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 07 26 999 99.0 99.0  1.57 12.50 10.27 351 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 07 56 999 99.0 99.0  1.45 13.33 10.06 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 08 26 999 99.0 99.0  1.64 11.11 10.28 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 08 56 999 99.0 99.0  1.54 10.53 10.16 345 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 09 26 999 99.0 99.0  1.62 12.50 10.25 352 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 09 56 999 99.0 99.0  1.45 11.76 10.23 352 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 10 26 999 99.0 99.0  1.58 11.76 10.57 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 10 56 999 99.0 99.0  1.78 12.50 10.97 352 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 11 26 999 99.0 99.0  1.59 11.76 10.79 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 11 56 999 99.0 99.0  1.56 11.76 10.61 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 12 26 999 99.0 99.0  1.56 14.29 10.92   3 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 12 56 999 99.0 99.0  1.41 11.76 10.30 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 13 26 999 99.0 99.0  1.65 11.76 10.52 349 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 13 56 999 99.0 99.0  1.66 13.33 10.61 355 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 14 26 999 99.0 99.0  1.62 12.50 10.61 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 14 56 999 99.0 99.0  1.58 11.76 10.52 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 15 26 999 99.0 99.0  1.45 12.50 10.53 355 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 15 56 999 99.0 99.0  1.39 13.33 10.57 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 16 26 999 99.0 99.0  1.47 13.33 10.62 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 16 56 999 99.0 99.0  1.22  9.88  9.81 341 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 17 26 999 99.0 99.0  1.36 12.50 10.76 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 17 56 999 99.0 99.0  1.30 13.33 10.44 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 18 26 999 99.0 99.0  1.48 12.50 10.76 352 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 18 56 999 99.0 99.0  1.48 13.33 10.68 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 19 26 999 99.0 99.0  1.22 13.33 10.16 352 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 19 56 999 99.0 99.0  1.30 11.76 10.46 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 20 26 999 99.0 99.0  1.26 12.50 10.18 353 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 20 56 999 99.0 99.0  1.21 10.53  9.73 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 21 26 999 99.0 99.0  1.18 10.53 10.09 345 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 21 56 999 99.0 99.0  1.17 13.33 10.15 352 9999.0 999.0  13.9 999.0 99.0 99.00
2024 02 03 22 26 999 99.0 99.0  1.33 12.50 10.57 351 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 22 56 999 99.0 99.0  1.15 11.11 10.21 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 23 26 999 99.0 99.0  1.32 11.11 10.51 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 03 23 56 999 99.0 99.0  1.37 12.50 10.78 348 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 00 26 999 99.0 99.0  1.33 13.33 10.90 355 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 00 56 999 99.0 99.0  1.31 11.11 10.61 346 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 01 26 999 99.0 99.0  1.33 13.33 10.98 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 01 56 999 99.0 99.0  1.21 13.33 10.23 353 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 02 26 999 99.0 99.0  1.28 11.76  9.97 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 02 56 999 99.0 99.0  1.20 14.29 10.13 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 03 26 999 99.0 99.0  1.14 11.76  9.84 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 03 56 999 99.0 99.0  1.03 12.50  8.86 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 04 26 999 99.0 99.0  1.14 13.33  8.88 358 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 04 56 999 99.0 99.0  1.03 11.11  7.97 352 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 05 26 999 99.0 99.0  0.97 11.76  7.22 348 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 05 56 999 99.0 99.0  1.02 13.33  7.53 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 06 26 999 99.0 99.0  0.96 12.50  7.88 355 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 06 56 999 99.0 99.0  0.94 14.29  8.05   5 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 07 26 999 99.0 99.0  0.94 13.33  8.59 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 07 56 999 99.0 99.0  0.94 12.50  8.43 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 08 26 999 99.0 99.0  0.87 11.76  8.49 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 08 56 999 99.0 99.0  0.83 14.29  8.55   0 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 09 26 999 99.0 99.0  0.79 14.29  8.91   2 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 04 09 56 999 99.0 99.0  0.81 12.50  7.93 351 9999.0 999.0  13.6 999.0 99.0 99.00
2024 02 04 10 26 999 99.0 99.0  0.72 15.38  6.77   6 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 10 56 999 99.0 99.0  0.72 13.33  6.62 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 11 26 999 99.0 99.0  0.73 11.76  6.34 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 11 56 999 99.0 99.0  0.68 11.76  5.70 349 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 12 26 999 99.0 99.0  0.70 13.33  4.86 355 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 12 56 999 99.0 99.0  0.69 13.33  4.65 355 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 13 26 999 99.0 99.0  0.76 12.50  4.66 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 13 56 999 99.0 99.0  0.80 15.38  5.20 358 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 14 26 999 99.0 99.0  0.74 11.76  5.51 342 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 14 56 999 99.0 99.0  0.67 11.76  5.41 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 15 26 999 99.0 99.0  0.68 13.33  4.50   9 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 15 56 999 99.0 99.0  0.67 13.33  4.09   0 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 16 26 999 99.0 99.0  0.68 14.29  4.35  10 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 16 56 999 99.0 99.0  0.63 13.33  4.29 359 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 17 26 999 99.0 99.0  0.62 12.50  3.86 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 17 56 999 99.0 99.0  0.69 11.76  3.87 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 18 26 999 99.0 99.0  0.65 14.29  3.68 359 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 18 56 999 99.0 99.0  0.59 12.50  4.01 356 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 19 26 999 99.0 99.0  0.57 11.76  4.93 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 19 56 999 99.0 99.0  0.60 12.50  4.68 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 20 26 999 99.0 99.0  0.52 11.76  5.39 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 20 56 999 99.0 99.0  0.61 13.33  5.98 356 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 21 26 999 99.0 99.0  0.60 13.33  5.27   2 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 21 56 999 99.0 99.0  0.58 13.33  5.16   2 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 22 26 999 99.0 99.0  0.70 14.29  5.90 359 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 22 56 999 99.0 99.0  0.83 14.29  7.03 358 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 04 23 26 999 99.0 99.0  0.79 13.33  6.34 359 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 04 23 56 999 99.0 99.0  0.74 12.50  6.67 356 9999.0 999.0  13.8 999.0 99.0 99.00
2024 02 05 00 26 999 99.0 99.0  0.80 12.50  7.65 355 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 00 56 999 99.0 99.0  0.84 12.50  8.01 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 01 26 999 99.0 99.0  0.78 12.50  8.82 356 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 01 56 999 99.0 99.0  0.94 13.33  9.97 353 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 02 26 999 99.0 99.0  1.01 12.50 10.67 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 02 56 999 99.0 99.0  1.51 12.50 11.63 351 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 03 26 999 99.0 99.0  1.26 12.50 11.45 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 03 56 999 99.0 99.0  1.44 12.50 11.62 346 9999.0 999.0  13.7 999.0 99.0 99.00
2024 02 05 04 26 999 99.0 99.0  1.65 12.50 11.87 345 9999.0 999.0  13.7 999.0 99.0 99.00
